Andean Community     ,"The Andean Community (Spanish: Comunidad Andina, CAN) is a free trade area with the objective of creating a customs union comprising the South American countries of Bolivia, Colombia, Ecuador, and  Peru. The trade bloc was called the Andean Pact until 1996 and came into existence when the Cartagena Agreement was signed in 1969. Its headquarters are in Lima, Peru.The Andean Community has 98 million inhabitants over an area of 4.700.000 km². Its GDP has gone up to US$745.300 million in 2005, including Venezuela, which was a member at the time. Its estimated PPP of GDP for 2011 amounts to US $902.86 billion, excluding Venezuela."
Asia - Pacific Economic Cooperation     ,"The Asia-Pacific Economic Cooperation (APEC;  AY-pek) is an inter-governmental forum for 21 member economies in the Pacific Rim that promotes free trade throughout the Asia-Pacific region. Following the success of ASEAN's series of post-ministerial conferences launched in the mid-1980s, APEC started in 1989, in response to the growing interdependence of Asia-Pacific economies and the advent of regional trade blocs in other parts of the world; it aimed to establish new markets for agricultural products and raw materials beyond Europe. Headquartered in Singapore, APEC is recognized as one of the highest-level multilateral blocs and oldest forums in the Asia-Pacific region, and exerts a significant global influence.The heads of government of all APEC members except Taiwan (which is represented by a ministerial-level official under the name Chinese Taipei as economic leader) attend an annual APEC Economic Leaders' Meeting. The location of the meeting rotates annually among the member economies, and a famous tradition, followed for most (but not all) summits, involves the attending leaders dressing in a national costume of the host country. APEC has three official observers: the Association of Southeast Asian Nations Secretariat, the Pacific Economic Cooperation Council and the Pacific Islands Forum Secretariat. APEC's Host Economy of the Year is considered to be invited in the first place for geographical representation to attend G20 meetings following G20 guidelines."
Association of Southeast Asian Nations     ,"ASEAN ( AH-see-ahn,  AH-zee-ahn), officially the Association of Southeast Asian Nations, is an economic union comprising 10 member states in Southeast Asia, which promotes intergovernmental cooperation and facilitates economic, political, security, military, educational, and sociocultural integration between its members and other countries in Asia. ASEAN's primary objective was to accelerate economic growth and through that social progress and cultural development. A secondary objective was to promote regional peace and stability based on the rule of law and the principle of United Nations charter. With some of the fastest growing economies in the world, ASEAN has broadened its objective beyond the economic and social spheres. In 2003, ASEAN moved along the path of the European Union by agreeing to establish an ASEAN community comprising three pillars:  the ASEAN security community, the ASEAN economic community, and the ASEAN socio-cultural community. The ten stalks of rice in the ASEAN flag and insignia represent the ten southeast Asian countries bound together in solidarity.ASEAN also regularly engages other countries in the Asia-Pacific region and beyond. A major partner of Shanghai Cooperation Organisation, ASEAN maintains a global network of alliances and dialogue partners and is considered by many as a global powerhouse, the central union for cooperation in Asia-Pacific, and a prominent and influential organization. It is involved in numerous international affairs, and hosts diplomatic missions throughout the world."
ASEAN + 1 ( Mainland China ) Free Trade Area     ,"This is list of free-trade agreements between two sides, where each side could be a country (or other customs territory), a trade bloc or an informal group of countries.Note: Every customs union, common market, economic union, customs and monetary union and economic and monetary union is also a free-trade area.For fully multilateral agreements (not included below) see: List of multilateral free-trade agreements.For a general explanation, see free-trade area."
Caribbean Community and Common Market     ,"The Caribbean Community (CARICOM or CC) is an intergovernmental organisation of 15 member states (14 nation-states and one dependency) throughout the Caribbean having primary objectives to promote economic integration and cooperation among its members, to ensure that the benefits of integration are equitably shared, and to coordinate foreign policy. The organisation was established in 1973. Its major activities involve coordinating economic policies and development planning; devising and instituting special projects for the less-developed countries within its jurisdiction; operating as a regional single market for many of its members (Caricom Single Market); and handling regional trade disputes. The secretariat headquarters is in Georgetown, Guyana. CARICOM is an official United Nations Observer beneficiary.CARICOM was established by the English-speaking parts of the Caribbean, and currently includes all the independent anglophone island countries plus Belize, Guyana and Montserrat, as well as all other British Caribbean territories and Bermuda as associate members. English was its sole working language into the 1990s. The organization became multilingual with the addition of Dutch-speaking Suriname in 1995 and the French- and Haitian Creole-speaking Haiti in 2002. Furthermore, it added Spanish as the fourth official language in 2003. In July 2012, CARICOM announced that they were considering making French and Dutch official languages. In 2001, the heads of government signed a revised Treaty of Chaguaramas that cleared the way to transform the idea of a common market CARICOM into a Caribbean (CARICOM) Single Market and Economy. Part of the revised treaty establishes and implements the Caribbean Court of Justice."
Central European Free Trade Agreement     ,None
     ,None
East African Economic Community     ,"The African Economic Community (AEC) is an organization of African Union states establishing grounds for mutual economic development among the majority of African states. The stated goals of the organization include the creation of free trade areas, customs unions, a single market, a central bank, and a common currency (see African Monetary Union) thus establishing an economic and monetary union."
Economic Community of West African States     ,"The Economic Community of West African States (ECOWAS), also known as (CEDEAO in French), is a regional political and economic union of fifteen countries located in West Africa. Collectively, these countries comprise an area of 5,114,162 km2 (1,974,589 sq mi), and in 2015 had an estimated population of over 349 million.Considered one of the pillar regional blocs of the continent-wide African Economic Community (AEC), the stated goal of ECOWAS is to achieve ""collective self-sufficiency"" for its member states by creating a single large trade bloc by building a full economic and trading union.The ECOWAS also serves as a peacekeeping force in the region, with member states occasionally sending joint military forces to intervene in the bloc's member countries at times of political instability and unrest."
European Economic Area     ,"The European Economic Area (EEA) was established via the Agreement on the European Economic Area, an international agreement which enables the extension of the European Union's single market to member states of the European Free Trade Association. The EEA links the EU member states and three EFTA states (Iceland, Liechtenstein, and Norway) into an internal market governed by the same basic rules. These rules aim to enable free movement of persons, goods, services, and capital within the European Single Market, including the freedom to choose residence in any country within this area. The EEA was established on 1 January 1994 upon entry into force of the EEA Agreement. The contracting parties are the EU, its member states, and Iceland, Liechtenstein, and Norway.The EEA Treaty is a commercial treaty and differs from the EU Treaties in certain key respects. According to Article 1 its purpose is to ""promote a continuous and balanced strengthening of trade and economic relation"". The EFTA members do not participate in the Common Agricultural Policy or the Common Fisheries Policy.The right to free movement of persons between EEA member states and the relevant provisions on safeguard measures are identical to those applying between members of the EU. The right and rules applicable in all EEA member states, including those which are not members of the EU, are specified in Directive 2004/38/EC and in the EEA Agreement.The EEA Agreement specifies that membership is open to member states either of the EU or of the EFTA. EFTA states that are party to the EEA Agreement participate in the EU's internal market without being members of the EU or the European Union Customs Union. They adopt most EU legislation concerning the single market, with notable exclusions including laws regarding the Common Agricultural Policy and Common Fisheries Policy. The EEA's ""decision-shaping"" processes enable EEA EFTA member states to influence and contribute to new EEA policy and legislation from an early stage. Third country goods are excluded for these states on rules of origin.When entering into force in 1994, the EEA parties were 17 states and two European Communities: the European Community, which was later absorbed into the EU's wider framework, and the now defunct European Coal and Steel Community. Membership has grown to 30 states as of 2020: 27 EU member states, as well as three of the four member states of the EFTA (Iceland, Liechtenstein and Norway). The Agreement is applied provisionally with respect to Croatia—the remaining and most recent EU member state—pending ratification of its accession by all EEA parties. One EFTA member, Switzerland, has not joined the EEA, but has a set of bilateral sectoral agreements with the EU which allow it to participate in the internal market."
European Free Trade Association     ,"The European Free Trade Association (EFTA) is a regional trade organization and free trade area consisting of four European states: Iceland, Liechtenstein, Norway, and Switzerland. The organization operates in parallel with the European Union (EU), and all four member states participate in the European Single Market and are part of the Schengen Area. They are not, however, party to the European Union Customs Union.EFTA was historically one of the two dominant western European trade blocs, but is now much smaller and closely associated with its historical competitor, the European Union. It was established on 3 May 1960 to serve as an alternative trade bloc for those European states that were unable or unwilling to join the then European Economic Community (EEC), the main predecessor of the EU. The Stockholm Convention (1960), to establish the EFTA, was signed on 4 January 1960 in the Swedish capital by seven countries (known as the ""outer seven"": Austria, Denmark, Norway, Portugal, Sweden, Switzerland and the United Kingdom). A revised Convention, the Vaduz Convention, was signed on 21 June 2001 and entered into force on 1 June 2002.Since 1995, only two founding members remain, namely Norway and Switzerland. The other five, Austria, Denmark, Portugal, Sweden and the United Kingdom, had joined the EU at some point in the intervening years. The initial Stockholm Convention was superseded by the Vaduz Convention, which aimed to provide a successful framework for continuing the expansion and liberalization of trade, both among the organization's member states and with the rest of the world.Whilst the EFTA is not a customs union and member states have full rights to enter into bilateral third-country trade arrangements, it does have a coordinated trade policy. As a result, its member states have jointly concluded free trade agreements with the EU and a number of other countries. To participate in the EU's single market, Iceland, Liechtenstein, and Norway are parties to the Agreement on a European Economic Area (EEA), with compliances regulated by the EFTA Surveillance Authority and the EFTA Court. Switzerland has a set of bilateral agreements with the EU instead."
European Union     ,None
Mercado Comun del Sur     ,"Mercosur (in Spanish), Mercosul (in Portuguese), or Ñemby Ñemuha (in Guarani), officially Southern Common Market, is a South American trade bloc established by the Treaty of Asunción in 1991 and Protocol of Ouro Preto in 1994. Its full members are Argentina, Brazil, Paraguay, and Uruguay. Venezuela is a full member but has been suspended since 1 December 2016. Associate countries are Bolivia, Chile, Colombia, Ecuador, Guyana, Peru and Suriname.The name Mercosur is a Spanish portmanteau of Mercado Común del Sur (Portuguese Mercosul, portmanteau of Mercado Comum do Sul) which both mean ""Common Market of the South"". Mercosur's origins are linked to the discussions for the constitution of a regional economic market for Latin America, which go back to the treaty that established the Latin American Free Trade Association in 1960, which was succeeded by the Latin American Integration Association in the 1980s. At the time, Argentina and Brazil made progress in the matter, signing the Iguaçu Declaration (1985), which established a bilateral commission, which was followed by a series of trade agreements the following year. The Integration, Cooperation and Development Treaty, signed between both countries in 1988, set the goal of establishing a common market, to which other Latin American countries could join. Paraguay and Uruguay joined the process and the four countries became signatories to the Treaty of Asunción (1991), which established the Southern Common Market, a trade alliance aimed at boosting the regional economy, moving goods, people among themselves, workforce and capital. Initially a free trade zone was established, in which the signatory countries would not tax or restrict each other's imports. As of 1 January 1995, this area became a customs union, in which all signatories could charge the same quotas on imports from other countries (common external tariff). The following year, Bolivia and Chile acquired membership status. Other Latin American nations have expressed interest in joining the group.Mercosur's purpose is to promote free trade and the fluid movement of goods, people, and currency. Since its foundation, Mercosur's functions have been updated and amended many times; it currently confines itself to a customs union, in which there is free intra-zone trade and a common trade policy between member countries. In 2019, the Mercosur had generated a nominal gross domestic product (GDP) of around 4.6 trillion US dollars, placing the bloc as the 5th economy of the world. The bloc places high on the human development index. It has signed free trade agreements with Israel, Egypt, Japan and the European Union, among others."
Mercado Comun Centro Americano     ,None
North American Free Trade Agreement     ,"The North American Free Trade Agreement (NAFTA; Spanish: Tratado de Libre Comercio de América del Norte, TLCAN; French: Accord de libre-échange nord-américain, ALÉNA) was an agreement signed by Canada, Mexico, and the United States that created a trilateral trade bloc in North America. The agreement came into force on January 1, 1994, and superseded the 1988 Canada–United States Free Trade Agreement between the United States and Canada. The NAFTA trade bloc formed one of the largest trade blocs in the world by gross domestic product.The impetus for a North American free trade zone began with U.S. president Ronald Reagan, who made the idea part of his 1980 presidential campaign. After the signing of the Canada–United States Free Trade Agreement in 1988, the administrations of U.S. president George H. W. Bush, Mexican President Carlos Salinas de Gortari, and Canadian prime minister Brian Mulroney agreed to negotiate what became NAFTA. Each submitted the agreement for ratification in their respective capitals in December 1992, but NAFTA faced significant opposition in both the United States and Canada. All three countries ratified NAFTA in 1993 after the addition of two side agreements, the North American Agreement on Labor Cooperation (NAALC) and the North American Agreement on Environmental Cooperation (NAAEC).Passage of NAFTA resulted in the elimination or reduction of barriers to trade and investment between the U.S., Canada, and Mexico. The effects of the agreement regarding issues such as employment, the environment, and economic growth have been the subject of political disputes. Most economic analyses indicated that NAFTA was beneficial to the North American economies and the average citizen, but harmed a small minority of workers in industries exposed to trade competition. Economists held that withdrawing from NAFTA or renegotiating NAFTA in a way that reestablished trade barriers would have adversely affected the U.S. economy and cost jobs. However, Mexico would have been much more severely affected by job loss and reduction of economic growth in both the short term and long term.After U.S. President Donald Trump took office in January 2017, he sought to replace NAFTA with a new agreement, beginning negotiations with Canada and Mexico. In September 2018, the United States, Mexico, and Canada reached an agreement to replace NAFTA with the United States–Mexico–Canada Agreement (USMCA), and all three countries had ratified it by March 2020. NAFTA remained in force until USMCA was implemented. In April 2020, Canada and Mexico notified the U.S. that they were ready to implement the agreement. The USMCA took effect on July 1, 2020, replacing NAFTA. The new law involved only small changes."
