 Cape Feare ( Sideshow Bob Returns ) Rich Moore   ,"Dr. Robert Underdunk ""Bob"" Terwilliger Jr., PhD, better known as Sideshow Bob, is a guest character  in the animated television series The Simpsons. He is voiced by Kelsey Grammer and first appeared in the episode ""The Telltale Head"". Bob is a self-proclaimed genius who is a graduate of Yale University, a member of the Republican Party, and a champion of high culture. He began his career as a sidekick on Krusty the Clown's television show, but after enduring constant abuse, Bob framed his employer for armed robbery in ""Krusty Gets Busted"", but was foiled by Bart Simpson, and Bob was sent to prison. Bob started seeking revenge against Bart while in prison, and the two became feuding arch-enemies.Bob made his second major appearance in season three's ""Black Widower""; the writers echoed the premise of Wile E. Coyote chasing the Road Runner by having Bob unexpectedly insert himself into Bart's life, threatening to disrupt and end it through murder. Starting with that appearance and thereafter, Bob has assumed the role on The Simpsons of an evil genius. Episodes in which he is a central character typically involve Sideshow Bob being released from prison and executing an elaborate revenge plan, usually foiled by Bart and Lisa. His plans often involve death and destruction, usually targeted at Bart or, less often, Krusty, though he starts targeting the entire Simpson family in season 17. In season 27, however, during the ""Treehouse of Horror"" segment, ""Wanted: Dead, Then Alive"", Bob finally gets his wish of killing Bart, commenting that he spent 24 years trying to kill a ten-year-old child; however, he becomes bored with Bart dead, so he brings him back to life so that he can repeatedly kill Bart over and over again.Despite his villainous deeds, Sideshow Bob shares some personality traits of Grammer's character Dr. Frasier Crane from the sitcoms Cheers and Frasier, and has been described as ""Frasier pickled in arsenic"". Several parallels have been explicitly drawn in The Simpsons between Bob and Frasier Crane—Bob's brother Cecil and his father were played by David Hyde Pierce and John Mahoney, respectively, echoing the roles they played in Frasier. Grammer, who based Bob's voice on that of actor Ellis Rabb, has been praised for his portrayals of the character. In 2006, he won an Emmy for Outstanding Voice-Over Performance for his work in the episode ""The Italian Bob"".As of December 15, 2019, Bob has appeared in more than 40 episodes, had speaking appearances in 23 of these, and been featured as the main character in 14; the most recent of the latter, ""Bobby, It's Cold Outside"", aired on said date during the 31st season. In addition to his recurring role in the series, Sideshow Bob has made several appearances in other Simpsons media and is mentioned in several more episodes. He appears in the Simpsons Comics, cameos in the 2007 video game The Simpsons Game, and stars as the main antagonist in The Simpsons Ride at Universal Studios' theme parks. A lover of Gilbert and Sullivan operettas, Sideshow Bob is also known for his singing voice; several of Grammer's performances have been included in The Simpsons musical compilations."
 Rosebud Wes Archer   ,"""Rosebud"" is the fourth episode of the fifth season of the American animated television series The Simpsons. It first aired on the Fox network in the United States on October 21, 1993. In the episode, Mr. Burns misses his childhood teddy bear Bobo on the eve of his birthday. After flashbacks reveal Bobo's journey through history, the bear ends up in the hands of Maggie Simpson. Burns does everything in his power to get Bobo back.""Rosebud"" was directed by Wes Archer and written by John Swartzwelder. It was the first episode to be executive-produced by David Mirkin, who was the show runner for the fifth and sixth seasons of the show. Supervising director David Silverman describes the episode as ""one of the more challenging ones"" to direct. The Ramones (Joey Ramone, Johnny Ramone, C. J. Ramone and Marky Ramone) guest-star in the episode as themselves. The episode is largely a parody of the 1941 film Citizen Kane and the title references Charles Foster Kane's dying word ""Rosebud"". The episode also contains references to The Wizard of Oz, Planet of the Apes, George Burns, Charles Lindbergh, The Rolling Stones and Adolf Hitler.Critical reaction to ""Rosebud"" was largely positive and in 2003 Entertainment Weekly placed the episode in fourth place on their list of the 25 best episodes of The Simpsons."
 Homer Goes to College Jim Reardon   ,"""Homer Goes to College"" is the third episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on October 14, 1993. In the episode, Homer causes a nuclear meltdown during a plant inspection and is required to study nuclear physics at college. When Homer neglects his studies, the college dean has three nerds tutor him. Homer enlists the nerds' help in playing a prank on a rival college, leading to their expulsion. Homer invites them to live with the Simpsons, who soon grow tired of their new housemates.The episode was written by Conan O'Brien and directed by Jim Reardon. It was the final episode of the show for which Conan O'Brien received sole writing credit. O'Brien would leave the series halfway through the production of the season to host his own show, Late Night with Conan O'Brien. He had been working on this episode when he was informed that he had received the job and was forced to walk out on his contract.The episode contains several references to the film Animal House as well as Monty Python and the Holy Grail, Star Trek and the song ""Louie Louie"" by The Kingsmen, which plays during the end credits. Since airing, the episode has received mostly positive reviews from television critics. It acquired a Nielsen rating of 11.3, and it was tied with Beverly Hills, 90210 as the highest-rated show on the Fox network the week it aired."
 Marge on the Lam Mark Kirkland   ,"""Marge on the Lam"" is the sixth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on November 4, 1993. After Marge invites her neighbor Ruth Powers to attend the ballet, they become friends. Homer grows jealous of their friendship and pursues them, resulting in a police chase led by Chief Wiggum that ends in near-disaster.The episode, which serves largely as a parody of the film Thelma & Louise and the Dragnet franchise, was written by Bill Canterbury and directed by Mark Kirkland. Phil Hartman, Pamela Reed and George Fenneman were the guest stars."
 Treehouse of Horror IV David &quot;Dry Bones&quot; Silverman   ,None
 Bart&apos;s Inner Child Bob Anderson   ,None
 Boy - Scoutz &apos;N The Hood Jeffrey Lynch   ,None
 The Last Temptation of Homer Carlos Baeza   ,"""The Last Temptation of Homer"" is the ninth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on December 9, 1993. In the episode, a female employee named Mindy is hired at the nuclear power plant. Homer and Mindy find themselves attracted to each other after bonding over their shared interests of beer, donuts and television. Although Homer is tempted to sleep with Mindy, he remains faithful to his wife Marge. Meanwhile, Bart becomes an outcast after medical treatments make him look like a nerd.The episode was written by Frank Mula and directed by Carlos Baeza. It features cultural references to films such as The Wizard of Oz, It's A Wonderful Life, and A Christmas Carol. It did not get the usual amount of laughs at the test screenings, which made the staff worry the show was not as funny as they expected.Since airing, the episode has received mostly positive reviews from television critics; guest star Michelle Pfeiffer was especially praised for her performance as Mindy, which was highlighted on Entertainment Weekly's list of the 16 best guest appearances on The Simpsons. It acquired a Nielsen rating of 12.7, and was the highest-rated show on the Fox network the week it aired."
 $pringfield Wes Archer   ,None
 Homer the Vigilante Jim Reardon   ,"""Homer the Vigilante"" is the eleventh episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on January 6, 1994. In the episode, a crime wave caused by an elusive cat burglar plagues Springfield. Lisa is distraught when her saxophone is stolen, and Homer promises to get it back. The police are ineffective, so Homer takes charge of a neighborhood watch. Under his leadership, it becomes a vigilante group which fails to catch the burglar. With the help of Grampa, Homer discovers that the burglar is a charming senior named Molloy. Molloy is arrested, but he outwits the citizens of Springfield and escapes.The episode was written by John Swartzwelder and directed by Jim Reardon. Sam Neill guest starred in the episode as Molloy. ""Homer the Vigilante"" was selected for release in a 1997 video collection of selected episodes titled: The Simpsons: Crime and Punishment. It features cultural references to films such as It's a Mad, Mad, Mad, Mad World and Dr. Strangelove.Since airing, the episode has received positive reviews from television critics. It acquired a Nielsen rating of 12.2, and was the highest-rated show on the Fox network the week it aired."
