Mary Azarian Snowflake Bentley,"Wilson Alwyn Bentley (February 9, 1865 – December 23, 1931), also known as Snowflake Bentley, was an American meteorologist and photographer, who was the first known person to take detailed photographs of snowflakes and record their features. He perfected a process of catching flakes on black velvet in such a way that their images could be captured before they either melted or sublimated.Kenneth G. Libbrecht notes that the techniques used by Bentley to photograph snowflakes are essentially the same as those used today, and that while the quality of his photographs reflects the technical limitations of the equipment of the era, ""he did it so well that hardly anybody bothered to photograph snowflakes for almost 100 years"". The broadest collection of Bentley's photographs is held by the Jericho Historical Society in his home town, Jericho, Vermont.Bentley donated his collection of original glass-plate photomicrographs of snow crystals to the Buffalo Museum of Science. A portion of this collection has been digitized and organized into a digital library."
Paul O . Zelinsky Rapunzel,"Rapunzel is a book by Paul O. Zelinsky retelling the Grimm brothers' ""Rapunzel"" story. Released by Dutton Press, it was the recipient of the Caldecott Medal for illustration in 1998.The story is a retelling of the original 1812 version, which leaves in details not present in later versions, such as Rapunzel giving birth to twins by the prince."
David Wisniewski Golem,"Golem is a 1996 picture book written and illustrated by David Wisniewski.  With illustrations made of cut-paper collages, it is Wisniewski's retelling of the Jewish folktale of the Golem with a one-page background at the end.The story is set in year 1580 in Prague, and the Jews are being persecuted. Judah Loew ben Bezalel, the town rabbi, can think of nothing more than creating a being out of mud and bringing it to life, using the holy name of God, to protect them. Once the Golem stops the persecution, Rabbi Loew erases the letters on the Golem's head, making the Golem ""sleep the dreamless sleep of clay"". The ending is ambiguous, ending with the words: ""But many say he could awaken. Perhaps when the desperate need for justice is united with holy purpose, Golem will come to life once more.""The book won the Caldecott Medal in 1997."
Peggy Rathmann Officer Buckle and Gloria,"Officer Buckle and Gloria is the name of the 1995 picture book by Peggy Rathmann that won the 1996 Caldecott Medal. Based on a 2007 online poll, the National Education Association listed the book as one of its ""Teachers' Top 100 Books for Children."" It was one of the ""Top 100 Picture Books"" of all time in a 2012 poll by School Library Journal. The animated adaptation, narrated by John Lithgow and animated by Chris Larson, was released in 1997 by Weston Woods Studios."
David Diaz Smoky Night,"David Díaz (born 1960) is an American illustrator of children's books. He won the 1995 Caldecott Medal for U.S. picture book illustration recognizing Smoky Night by Eve Bunting. He lives in Carlsbad, California."
Allen Say Grandfather&apos;s Journey,None
Emily Arnold McCully Mirette on the High Wire,"Mirette on the High Wire is a children's picture book written and illustrated by Emily Arnold McCully. Published in 1992, the book tells the story of Mirette, a French girl who learns to walk on the tightrope. McCully won the 1993 Caldecott Medal for her illustrations."
David Wiesner Tuesday,"Tuesday, written and illustrated by  David Wiesner, is a 1991 wordless picture book published by Clarion Books.  Tuesday received the 1992 Caldecott Medal for illustrations and was Wiesner's first of three Caldecott Medals that he has won during his career.  Wiesner subsequently won the Caldecott Medal in 2002 for The Three Pigs, and the 2007 medal for Flotsam."
David Macaulay Black and White,"David Macaulay (born 2 December 1946) is a British-born American illustrator and writer. His works include Cathedral (1973), The Way Things Work (1988) and The New Way Things Work (1998). His illustrations have been featured in nonfiction books combining text and illustrations explaining architecture, design and engineering, and he has written a number of children's fiction books. Macaulay was a 2006 recipient of a MacArthur Fellows Program award and received the Caldecott Medal in 1991 for Black and White (1990)."
Ed Young Lon Po Po : A Red - Riding Hood Story from China,Lon Po Po: A Red-Riding Hood Story from China is a children's picture book translated and illustrated by Ed Young. It was published by Philomel (Penguin Young Readers Group) in 1989. Young won the 1990 Caldecott Medal for the book's illustrations.
