Spirited Away 2001,"Spirited Away (Japanese: 千と千尋の神隠し, Hepburn: Sen to Chihiro no Kamikakushi, 'Sen and Chihiro's Spiriting Away') is a 2001 Japanese animated fantasy film written and directed by Hayao Miyazaki, animated by Studio Ghibli for Tokuma Shoten, Nippon Television Network, Dentsu, Buena Vista Home Entertainment, Tohokushinsha Film, and Mitsubishi. The film features the voices of Rumi Hiiragi, Miyu Irino, Mari Natsuki, Takeshi Naito, Yasuko Sawaguchi, Tsunehiko Kamijō, Takehiko Ono, and Bunta Sugawara. Spirited Away tells the story of Chihiro Ogino (Hiiragi), a ten-year-old girl who, while moving to a new neighborhood, enters the world of Kami (spirits of Japanese Shinto folklore). After her parents are turned into pigs by the witch Yubaba (Natsuki), Chihiro takes a job working in Yubaba's bathhouse to find a way to free herself and her parents and return to the human world.Miyazaki wrote the screenplay after he decided the film would be based on the ten-year-old daughter of his friend Seiji Okuda, the film's associate producer, who came to visit his house each summer. At the time, Miyazaki was developing two personal projects, but they were rejected. With a budget of US$19 million, production of Spirited Away began in 2000. Pixar animator John Lasseter, a fan and friend of Miyazaki, convinced Walt Disney Pictures to buy the film's North American distribution rights, and served as executive producer of its English-dubbed version. Lasseter then hired Kirk Wise as director and Donald W. Ernst as producer, while screenwriters Cindy and Donald Hewitt wrote the English-language dialogue to match the characters' original Japanese-language lip movements.Originally released in Japan on 20 July 2001 by distributor Toho, the film received universal acclaim, grossing $395.8 million at the worldwide box office. It is frequently regarded as one of the best films of the 21st century as well as one of the greatest animated films ever made. Accordingly, it became the most successful and highest-grossing film in Japanese history with a total of ¥31.68 billion ($305 million). It held the record for 19 years until it was surpassed by Demon Slayer: Kimetsu no Yaiba the Movie: Mugen Train in 2020.It won the Academy Award for Best Animated Feature at the 75th Academy Awards, making it the first and only hand-drawn and non-English-language animated film to win the award. It was the co-recipient of the Golden Bear at the 2002 Berlin International Film Festival (shared with Bloody Sunday), and is within the top ten on the British Film Institute's list of ""Top 50 films for children up to the age of 14"". In 2016, it was voted the fourth-best film of the 21st century by the BBC, as picked by 177 film critics from around the world, making it the highest-ranking animated film on the list. In 2017, it was also named the second ""Best Film...of the 21st Century So Far"" by The New York Times."
Toy Story 2 1999,None
Toy Story 1995,None
 ,None
 ,None
The Little Mermaid 1989,"The Little Mermaid is a 1989 American animated musical fantasy film produced by Walt Disney Feature Animation and Walt Disney Pictures. The 28th Disney animated feature film, it is based on the 1837 Danish fairy tale of the same name by Hans Christian Andersen. The film tells the story of a mermaid named Ariel, who dreams of becoming human and falls in love with a human prince named Eric, which leads her to make a magic deal with the sea witch, Ursula, to become human and be with him. Written and directed by Ron Clements and John Musker, with music by Alan Menken and lyrics by Howard Ashman (who also served as producer alongside John Musker), and art direction by Michael Peraza Jr. and Donald A. Towns, the film features the voices of Jodi Benson, Christopher Daniel Barnes, Pat Carroll, Samuel E. Wright, Jason Marin, Kenneth Mars, and Buddy Hackett.Walt Disney planned to put the story in a proposed package film containing Andersen's stories, but scrapped the project. In 1985, while working on The Great Mouse Detective (1986), Clements and Musker decided to adapt the fairy tale and proposed it to Disney Studios chairman Jeffrey Katzenberg, who initially declined due to its similarities to a proposed sequel to the 1984 film Splash, but ultimately approved of it. Ashman became involved and brought in Menken. With supervision from Katzenberg, they made a Broadway-style structure with musical numbers as the staff was working on Oliver & Company (1988). Katzenberg warned that the film would earn less since it appealed to females, but he eventually became convinced that it would be Disney's first blockbuster hit.The Little Mermaid was released to theaters on November 17, 1989 to critical acclaim, earning praise for the animation, music, and characters. It was also a commercial success, garnering $84 million at the domestic box office during its initial release, and $233 million in total lifetime gross worldwide. After the major success of both the 1986 Disney animated film The Great Mouse Detective and the 1988 Disney/Amblin live-action/animated film Who Framed Roger Rabbit, The Little Mermaid is given credit for breathing life back into the art of Disney animated feature films after some films produced by Disney were struggling. It also marked the start of the era known as the Disney Renaissance. The film won two Academy Awards for Best Original Score and Best Original Song (""Under the Sea"").The film's success led to a stage adaptation with a book by Doug Wright and additional songs by Alan Menken and new lyricist Glenn Slater opened in Denver in July 2007 and began performances on Broadway January 10, 2008 starring Sierra Boggess. Other derived works and material inspired by the movie, include a live-action film adaptation, directed by Rob Marshall, currently in post-production, and a 2019 live musical presentation of the film airing on ABC as part of The Wonderful World of Disney."
 ,None
 ,None
 ,None
 ,None
