 Lisa&apos;s Rival Mark Kirkland   ,None
 Bart of Darkness Jim Reardon   ,"""Bart of Darkness"" is the first episode of the sixth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on September 4, 1994. In the episode, Bart breaks his leg and becomes increasingly isolated in his room. He starts spying on neighbors with a telescope and begins to suspect that Ned Flanders has murdered his wife. The episode was produced during the 1994 Northridge earthquake, which delayed production by a month, and is largely a parody of the Alfred Hitchcock film Rear Window.The episode was written by Dan McGrath, and directed by Jim Reardon."
 Another Simpsons Clip Show David Silverman   ,"""Another Simpsons Clip Show"" is the third episode of the sixth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on September 25, 1994. In the episode, Marge reads a romance novel in bed, and it prompts her to have a family meeting, where the Simpson family recall their past loves in form of clips from previous episodes.The episode was written by Jon Vitti (credited as ""Penny Wise"") and directed by David Silverman. It is the second The Simpsons episode featuring a clip show format and uses clips from all the previous five seasons. The episode features cultural references to the 1992 book The Bridges of Madison County and the 1967 film The Graduate. The episode has received generally negative reviews, since clip shows tend to be the least favorite episodes among fans. It acquired a Nielsen rating of 8.7 and was the fourth highest rated show on the Fox network that week."
 Itchy &amp; Scratchy Land Wes Archer   ,None
 Sideshow Bob Roberts Mark Kirkland   ,"""Sideshow Bob Roberts"" is the fifth episode of the sixth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on October 9, 1994. Kelsey Grammer returns in his fourth major appearance as Sideshow Bob, who, in this episode, wins the Springfield mayoral election through electoral fraud as his next plan to kill Bart. The episode received a favorable reception in the media, including a positive mention in I Can't Believe It's a Bigger and Better Updated Unofficial Simpsons Guide and Green Bay Press-Gazette. A review in Press & Sun-Bulletin placed the episode as the seventh best of the series.The episode was written by Bill Oakley and Josh Weinstein, and directed by Mark Kirkland. Oakley and Weinstein drew inspiration for the episode from the Watergate scandal, and included many cultural references to political films, as well as real-life events. These included the film All the President's Men and the first televised debate between Richard Nixon and John F. Kennedy during the 1960 United States presidential election."
 Treehouse of Horror V Jim Reardon   ,"""Treehouse of Horror V"" is the sixth episode of the sixth season of the American animated television series The Simpsons, and the fifth episode in the Treehouse of Horror series. It originally aired on the Fox network in the United States on October 30, 1994, and features three short stories titled The Shinning, Time and Punishment, and Nightmare Cafeteria.The episode was written by Greg Daniels, Dan McGrath, David Cohen and Bob Kushell, and directed by Jim Reardon.In The Shinning, a spoof of  The Shining, the Simpsons are hired as caretakers at Mr. Burns' mansion. Deprived of television and beer, Homer becomes insane and attempts to murder the family. In Time and Punishment, Homer repeatedly travels back in time and alters the future. In Nightmare Cafeteria, Principal Skinner begins using students in detention as cafeteria food. The episode has a running gag where Groundskeeper Willie tries to help but gets stabbed in the back with an axe, killing him. This is the first Treehouse of Horror episode to not feature a wraparound segment.David Mirkin deliberately placed more graphic violence in the episode due to complaints about excessive violence in the show. The episode features James Earl Jones as the voice of an alternate timeline Maggie. The episode was critically acclaimed, with The Shinning segment receiving the most praise."
 Bart&apos;s Girlfriend Susie Dietter   ,None
 Lisa on Ice Bob Anderson   ,"""Lisa on Ice"" is the eighth episode of the sixth season of the American animated television series The Simpsons. It was the first broadcast on the Fox network in the United States on November 13, 1994. In the episode, Lisa discovers that she possesses a skill for ice hockey. A rivalry between her and Bart ensues.The episode was written by Mike Scully and directed by Bob Anderson. Anderson's passion for hockey is what inspired the plot. It features cultural references to films such as Rollerball and The Pope of Greenwich Village. The episode was well-received by critics and acquired a Nielsen rating of 11.6."
 Homer : Bad Man Jeff Lynch   ,"David Keith Lynch (born January 20, 1946) is an American filmmaker, painter, visual artist, musician and writer. A recipient of an Academy Honorary Award in 2019, Lynch has received three Academy Award nominations for Best Director, and the César Award for Best Foreign Film twice, as well as the Palme d'Or at the Cannes Film Festival and a Golden Lion award for lifetime achievement at the Venice Film Festival. In 2007, a panel of critics convened by The Guardian announced that 'after all the discussion, no one could fault the conclusion that David Lynch is the most important film-maker of the current era', while AllMovie called him ""the Renaissance man of modern American filmmaking"". His work led to him being labeled ""the first popular surrealist"" by film critic Pauline Kael.Lynch studied painting before he began making short films in the late 1960s. His first feature-length film, the surrealist Eraserhead (1977), became a success on the midnight movie circuit, and he followed that by directing The Elephant Man (1980), Dune (1984), and Blue Velvet (1986). Lynch next created his own television series with Mark Frost, the murder mystery Twin Peaks (1990–91), which ran for two seasons. He also made the film prequel Twin Peaks: Fire Walk with Me (1992), the road film Wild at Heart (1990), and the family film The Straight Story (1999) in the same period. Turning further towards surrealist filmmaking, three of his subsequent films operated on dream logic non-linear narrative structures: Lost Highway (1997), Mulholland Drive (2001), and Inland Empire (2006). Lynch and Frost reunited in 2017 for the third season of Twin Peaks, which aired on Showtime. Lynch co-wrote and directed every episode, and reprised his onscreen role as Gordon Cole.Lynch's other artistic endeavors include his work as a musician, encompassing the studio albums BlueBOB (2001), Crazy Clown Time (2011), and The Big Dream (2013), as well as music and sound design for a variety of his films (sometimes alongside collaborators Alan Splet, Dean Hurley, and/or Angelo Badalamenti); painting and photography; writing the books Images (1994), Catching the Big Fish (2006), Room to Dream (2018), and numerous other literary works; and directing several music videos (such as the video for ""Shot in the Back of the Head"" by Moby, who, in turn, directed a video for Lynch's ""The Big Dream"") as well as advertisements, including the Dior promotional film Lady Blue Shanghai (2010).An avid practitioner of Transcendental Meditation (TM), in 2005 he founded the David Lynch Foundation, which seeks to fund the teaching of TM in schools and has since widened its scope to other at-risk populations, including the homeless, veterans, and refugees."
 Grampa vs . Sexual Inadequacy Wes Archer   ,"""Grampa vs. Sexual Inadequacy"" is the tenth episode of the sixth season of the American animated television series The Simpsons. It was first broadcast on the Fox network in the United States on December 4, 1994. In the episode, Homer and Marge's sex life wanes, so Grampa restores it with a homemade revitalizing tonic. He and Homer travel town-to-town selling the elixir, but they are estranged after Grampa reveals that Homer’s conception was unintentional.The episode was written by Bill Oakley and Josh Weinstein, and directed by  Wes Archer.After its initial airing on Fox, the episode was later released as part of a 1999 video collection: The Simpsons – Too Hot For TV, and released again on the 2003 DVD edition of the same collection. The episode features cultural references to songs such as ""Foggy Mountain Breakdown"" and ""Celebration"", as well as a reference to the 1963 film The Nutty Professor.""Grampa vs. Sexual Inadequacy"" received a positive reception from television critics, and acquired a Nielsen rating of 9.5."
