Lord Rayleigh Physics 1904,"John William Strutt, 3rd Baron Rayleigh,  (; 12 November 1842 – 30 June 1919), was a British scientist who made extensive contributions to both theoretical and experimental physics.  He spent all of his academic career at the University of Cambridge.  Among many honors, he received the 1904 Nobel Prize in Physics ""for his investigations of the densities of the most important gases and for his discovery of argon in connection with these studies.""  He served as President of the Royal Society from 1905 to 1908 and as Chancellor of the University of Cambridge from 1908 to 1919.Rayleigh provided the first theoretical treatment of the elastic scattering of light by particles much smaller than the light's wavelength, a phenomenon now known as ""Rayleigh scattering"", which notably explains why the sky is blue.  He studied and described transverse surface waves in solids, now known as ""Rayleigh waves"".  He contributed extensively to fluid dynamics, with concepts such as the Rayleigh number (a dimensionless number associated with natural convection), Rayleigh flow, the Rayleigh–Taylor instability, and Rayleigh's criterion for the stability of Taylor–Couette flow.  He also formulated the circulation theory of aerodynamic lift.  In optics, Rayleigh proposed a well known criterion for angular resolution.  His derivation of the Rayleigh–Jeans law for classical black-body radiation later played an important role in the birth of quantum mechanics (see Ultraviolet catastrophe).  Rayleigh's textbook The Theory of Sound (1877) is still used today by acousticians and engineers."
J . J . Thomson Physics 1906,None
Ernest Rutherford Chemistry 1908,"Ernest Rutherford, 1st Baron Rutherford of Nelson,  (30 August 1871 – 19 October 1937) was a New Zealand-born British physicist who came to be known as the father of nuclear physics. Encyclopædia Britannica considers him to be the greatest experimentalist since Michael Faraday (1791–1867). He also spent a substantial amount of his career abroad, in both Canada and the United Kingdom. In early work, Rutherford discovered the concept of radioactive half-life, the radioactive element radon, and differentiated and named alpha and beta radiation. This work was performed at McGill University in Montreal, Quebec, Canada. It is the basis for the Nobel Prize in Chemistry he was awarded in 1908 ""for his investigations into the disintegration of the elements, and the chemistry of radioactive substances"", for which he was the first Oceanian Nobel laureate, and the first to perform the awarded work in Canada. In 1904, he was elected as a member to the American Philosophical Society.Rutherford moved in 1907 to the Victoria University of Manchester (today University of Manchester) in the UK, where he and Thomas Royds proved that alpha radiation is helium nuclei.  Rutherford performed his most famous work after he became a Nobel laureate. In 1911, although he could not prove that it was positive or negative, he theorized that atoms have their charge concentrated in a very small nucleus, and thereby pioneered the Rutherford model of the atom, through his discovery and interpretation of Rutherford scattering by the gold foil experiment of Hans Geiger and Ernest Marsden. He performed the first artificially induced nuclear reaction in 1917 in experiments where nitrogen nuclei were bombarded with alpha particles. As a result, he discovered the emission of a subatomic particle which, in 1919, he called the ""hydrogen atom"" but, in 1920, he more accurately named the proton.Rutherford became Director of the Cavendish Laboratory at the University of Cambridge in 1919. Under his leadership the neutron was discovered by James Chadwick in 1932 and in the same year the first experiment to split the nucleus in a fully controlled manner was performed by students working under his direction, John Cockcroft and Ernest Walton. After his death in 1937, he was buried in Westminster Abbey near Sir Isaac Newton. The chemical element rutherfordium (element 104) was named after him in 1997."
William Bragg Physics 1915,"Sir William Henry Bragg  (2 July 1862 – 12 March 1942) was an English physicist, chemist, mathematician, and active sportsman who uniquely shared a Nobel Prize with his son Lawrence Bragg – the 1915 Nobel Prize in Physics: ""for their services in the analysis of crystal structure by means of X-rays"". The mineral Braggite is named after him and his son. He was knighted in 1920."
Lawrence Bragg Physics 1915,"Sir William Lawrence Bragg,  (31 March 1890 – 1 July 1971) was an Australian-born British physicist and X-ray crystallographer, discoverer (1912) of Bragg's law of X-ray diffraction, which is basic for the determination of crystal structure. He was joint recipient (with his father, William Henry Bragg) of the Nobel Prize in Physics in 1915, ""For their services in the analysis of crystal structure by means of X-rays""; an important step in the development of X-ray crystallography.Bragg was knighted in 1941. As of 2020, he is the youngest ever Nobel laureate in physics, having received the award at the age of 25 years. Bragg was the director of the Cavendish Laboratory, Cambridge, when the discovery of the structure of DNA was reported by James D. Watson and Francis Crick in February 1953."
Charles Barkla Physics 1917,"Charles Glover Barkla FRS FRSE (7 June 1877 – 23 October 1944) was a British physicist, and the winner of the Nobel Prize in Physics in 1917 for his work in X-ray spectroscopy and related areas in the study of X-rays (Roentgen rays)."
Niels Bohr Physics 1922,"Aage Niels Bohr (Danish: [ˈɔːwə ˈne̝ls ˈpoɐ̯ˀ] (listen); 19 June 1922 – 8 September 2009) was a Danish nuclear physicist who shared the Nobel Prize in Physics in 1975 with Ben Mottelson and James Rainwater ""for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection"". Starting from Rainwater's concept of an irregular-shaped liquid drop model of the nucleus, Bohr and Mottelson developed a detailed theory that was in close agreement with experiments.Since his father, Niels Bohr, had won the prize in 1922, he and his father were one of the six pairs of fathers and sons who have both won the Nobel Prize and one of the four pairs who have both won the Nobel Prize in Physics."
Francis Aston Chemistry 1922,"Francis William Aston FRS (1 September 1877 – 20 November 1945) was an English chemist and physicist who won the 1922 Nobel Prize in Chemistry for his discovery, by means of his mass spectrograph, of isotopes in many non-radioactive elements and for his enunciation of the whole number rule. He was a fellow of the Royal Society and Fellow of Trinity College, Cambridge."
Archibald Hill Medicine 1922,"Archibald Vivian Hill  (26 September 1886 – 3 June 1977), known as A. V. Hill, was a British physiologist, one of the founders of the diverse disciplines of biophysics and operations research. He shared the 1922 Nobel Prize in Physiology or Medicine for his elucidation of the production of heat and mechanical work in muscles."
Austen Chamberlain Peace 1925,"Sir Joseph Austen Chamberlain  (16 October 1863 – 16 March 1937) was a British statesman, son of Joseph Chamberlain and older half-brother of Prime Minister Neville Chamberlain. He served as Chancellor of the Exchequer (twice) and was briefly Conservative Party leader before serving as Foreign Secretary.Brought up to be the political heir of his father, whom he physically resembled, he was elected to Parliament as a Liberal Unionist at a by-election in 1892, and held office in the Unionist coalition governments of 1895–1905, remaining in the Cabinet as Chancellor of the Exchequer (1903–05) after his father resigned in 1903 to campaign for Tariff Reform. After his father's disabling stroke in 1906 Austen became the leading tariff reformer in the House of Commons. Late in 1911 he and Walter Long were due to fight one another for the leadership of the Conservative Party (in succession to Arthur Balfour), but both withdrew in favour of Bonar Law rather than risk a party split on a close result.Chamberlain returned to office in H. H. Asquith's wartime coalition government in May 1915, as Secretary of State for India, but resigned to take responsibility for the disastrous Kut Campaign. He again returned to office in David Lloyd George's coalition government, once again serving as Chancellor of the Exchequer. He then served as Conservative Party leader in the Commons (1921–2), before resigning after the Carlton Club meeting voted to end the Lloyd George Coalition.Like many leading coalitionists, he did not hold office in the Conservative governments of 1922–4. By now regarded as an elder statesman, he served an important term as Foreign Secretary in Stanley Baldwin's Second Government (1924–9), during which he negotiated the Locarno Pact (1925), aimed at preventing war between France and Germany, for which he was awarded the Nobel Peace Prize. He last held office as First Lord of the Admiralty in 1931. He was one of the few MPs supporting Winston Churchill's appeals for rearmament against the German threat in the 1930s, and remained an active backbench MP until his death in 1937."
