Jos脙聝脗漏 Ferrer Cyrano de Bergerac,None
Fredric March Death of a Salesman,"Death of a Salesman is a 1949 stage play written by American playwright Arthur Miller. The play premiered on Broadway in February 1949, running for 742 performances. It is a two-act tragedy set in 1940s New York told through a montage of memories, dreams, and arguments of the protagonist Willy Loman, a travelling salesman who is disappointed with his life, and appears to be slipping into senility. The play contains a variety of themes, such as the American Dream, the anatomy of truth, and betrayal. It explores the psychological chaos of the protagonist, and the capitalist society's impact on his life. It won the 1949 Pulitzer Prize for Drama and Tony Award for Best Play. It is considered by some critics to be one of the greatest plays of the 20th century.Since its premiere, the play has been revived on Broadway four times, winning three Tony Awards for Best Revival. It has been adapted for the cinema on ten occasions, including a 1951 version from an adaptation by screenwriter Stanley Roberts, starring Fredric March."
Gary Cooper High Noon,"High Noon is a 1952 American Western film produced by Stanley Kramer from a screenplay by Carl Foreman, directed by Fred Zinnemann, and starring Gary Cooper.  The plot, which occurs in real time, centers on a town marshal whose sense of duty is tested when he must decide to either face a gang of killers alone, or leave town with his new wife.Though mired in controversy at the time of its release due to its political themes, the film was nominated for seven Academy Awards and won four (Actor, Editing, Score and Song) as well as four Golden Globe Awards (Actor, Supporting Actress, Score, and Black and White Cinematography). The award-winning score was written by Russian-born composer Dimitri Tiomkin.High Noon was selected by the Library of Congress as one of the first 25 films for preservation in the United States National Film Registry for being ""culturally, historically, or aesthetically significant"" in 1989, the NFR's first year of existence. An iconic film whose story has been partly or completely repeated in later film productions, its ending in particular has inspired a next-to-endless number of later films, including but not just limited to westerns."
Spencer Tracy ,"Spencer Bonaventure Tracy (April 5, 1900 – June 10, 1967) was an American actor, known for his natural performing style and versatility. One of the major stars of Hollywood's Golden Age, Tracy was the first actor to win two consecutive Academy Awards for Best Actor from nine nominations.Tracy first discovered his talent for acting while attending Ripon College, and he later received a scholarship for the American Academy of Dramatic Arts. He spent seven years in the theatre, working in a succession of stock companies and intermittently on Broadway. His breakthrough came in 1930, when his lead performance in The Last Mile caught the attention of Hollywood. After a successful film debut in John Ford's Up the River (in which he starred with Humphrey Bogart), he was signed to a contract with Fox Film Corporation. Tracy's five years with Fox featured one acting tour de force after another that were usually ignored at the box office, and he remained largely unknown to movie audiences after 25 films, nearly all of them starring him as the leading man. None of them were hits, although his performance in The Power and the Glory (1933) was highly praised at the time.In 1935, he joined Metro-Goldwyn-Mayer, at the time Hollywood's most prestigious studio. His career flourished from his fifth MGM film Fury (1936) onwards, and in 1937 and 1938 he won consecutive Oscars for Captains Courageous and Boys Town. He teamed with Clark Gable, the studio's most prominent leading man for three major box office successes, so that by the early 1940s Tracy was one of MGM's top stars. In 1942, he appeared with Katharine Hepburn in Woman of the Year, beginning a professional and personal partnership, which led to nine films over 25 years.Tracy left MGM in 1955, and continued to work regularly as a freelance star, despite several health issues and an increasing weariness and irritability as he aged. His personal life was troubled, with a lifelong struggle against severe alcoholism and guilt over his son's deafness. Tracy and his wife Louise became estranged in the 1930s, but the couple never divorced; his 25-year long affair with Katherine Hepburn was an open secret. Towards the end of his life, Tracy worked almost exclusively for director Stanley Kramer. It was for Kramer that he made his last film, Guess Who's Coming to Dinner (1967), completed just 17 days before he died.During his career, Tracy appeared in 75 films and developed a reputation among his peers as one of the screen's greatest actors. In 1999, the American Film Institute ranked Tracy as the 9th greatest male star of Classic Hollywood Cinema."
Marlon Brando On the Waterfront,"On the Waterfront is a 1954 American crime drama film, directed by Elia Kazan and written by Budd Schulberg. It stars Marlon Brando and features Karl Malden, Lee J. Cobb, Rod Steiger, Pat Henning, and Eva Marie Saint in her film debut. The musical score was composed by Leonard Bernstein. The film was suggested by ""Crime on the Waterfront"" by Malcolm Johnson, a series of articles published in November–December 1948 in the New York Sun which won the 1949 Pulitzer Prize for Local Reporting, but the screenplay by Budd Schulberg is directly based on his own original story. The film focuses on union violence and corruption amongst longshoremen, while detailing widespread corruption, extortion, and racketeering on the waterfronts of Hoboken, New Jersey.On the Waterfront was a critical and commercial success. It received twelve Academy Award nominations and won eight, including Best Picture, Best Actor for Brando, Best Supporting Actress for Saint, and Best Director for Kazan. In 1997, it was ranked by the American Film Institute as the eighth-greatest American movie of all time; in AFI's 2007 list, it was ranked 19th. It is Bernstein's only original film score not adapted from a stage production with songs.In 1989, On the Waterfront was one of the first 25 films to be deemed ""culturally, historically, or aesthetically significant"" by the Library of Congress and selected for preservation in the United States National Film Registry."
Ernest Borgnine Marty,"Marty is a 1955 American romantic drama film directed by Delbert Mann in his directorial debut. The screenplay was written by Paddy Chayefsky, expanding upon his 1953 teleplay of the same name, which was broadcast on The Philco-Goodyear Television Playhouse and starred Rod Steiger in the title role.The film stars Ernest Borgnine and Betsy Blair. In addition to winning the Academy Award for Best Picture, the film enjoyed international success, becoming the fourth American film to win the Palme d'Or. Marty, The Lost Weekend (1945) and Parasite (2019) are the only three films to win both organizations' grand prizes.In 1994, Marty was deemed ""culturally, historically or aesthetically significant"" and selected for preservation in the Library of Congress' National Film Registry."
Kirk Douglas Lust for Life,None
Alec Guinness The Bridge on the River Kwai,"The Bridge on the River Kwai is a 1957 epic war film directed by David Lean and based on the 1952 novel written by Pierre Boulle. Although the film uses the historical setting of the construction of the Burma Railway in 1942–1943, the plot and characters of Boulle's novel and the screenplay are almost entirely fictional. The cast includes Alec Guinness, William Holden, Jack Hawkins, and Sessue Hayakawa.It was initially scripted by screenwriter Carl Foreman, who was later replaced by Michael Wilson. Both writers had to work in secret, as they were on the Hollywood blacklist and had fled to the UK in order to continue working. As a result, Boulle, who did not speak English, was credited and received the Academy Award for Best Adapted Screenplay; many years later, Foreman and Wilson posthumously received the Academy Award.The Bridge on the River Kwai is widely regarded as one of the greatest films of all time. It was the highest-grossing film of 1957 and received overwhelmingly positive reviews from critics. The film won seven Academy Awards (including Best Picture) at the 30th Academy Awards. In 1997, the film was deemed ""culturally, historically, or aesthetically significant"" and selected for preservation in the National Film Registry by the United States Library of Congress. It has been included on the American Film Institute's list of best American films ever made. In 1999, the British Film Institute voted The Bridge on the River Kwai the 11th greatest British film of the 20th century."
David Niven Separate Tables,"Separate Tables is a 1958 American drama film starring Rita Hayworth, Deborah Kerr, David Niven, Burt Lancaster, and Wendy Hiller, based on two one-act plays by Terence Rattigan that were collectively known by this name. Niven and Hiller won Academy Awards for Best Actor and Best Supporting Actress respectively for their performances. The picture was directed by Delbert Mann and adapted for the screen by Rattigan, John Gay and an uncredited John Michael Hayes. Mary Grant and Edith Head designed the film's costumes."
Anthony Franciosa Career,"Anthony Franciosa (born Anthony George Papaleo; October 25, 1928 – January 19, 2006) was an American actor. Franciosa began his career on stage and made a breakthrough after portraying a brother of the drug addict in the play A Hatful of Rain, which earned him a nomination for the Tony Award for Best Featured Actor in a Play. He reprised his role in its subsequent film adaptation, for which he was nominated for the Academy Award for Best Actor.After relocating to Hollywood he made numerous feature films, including A Face in the Crowd (1957), The Long, Hot Summer (1958), and Career (1959), for which he won the Golden Globe for Best Actor. In television, he played lead roles in five television series: the sitcom Valentine's Day (1964–65), drama The Name of the Game (1968–71), Search (1972–73), Matt Helm (1975), and Finder of Lost Loves (1984)."
Burt Lancaster Elmer Gantry,"Elmer Gantry is a 1960 American drama film about a confidence man and a female evangelist selling religion to small-town America. Adapted by director Richard Brooks, the film is based on the 1927 novel of the same name by Sinclair Lewis, and stars Burt Lancaster, Jean Simmons, Arthur Kennedy, Shirley Jones, and Patti Page.Elmer Gantry was nominated for five Academy Awards in 1961, including Best Picture and Best Score. It won Best Actor for Lancaster, Best Supporting Actress for Jones, and Best Adapted Screenplay. Jean Simmons was nominated for the best actress Golden Globe award.The movie presents fewer than 100 pages of the novel Elmer Gantry, deleting many characters and fundamentally changing the character and actions of female evangelist Sister Sharon Falconer, as played by Simmons. The character of Sharon Falconer was loosely based on elements in the career of the Canadian-born American radio evangelist Aimee Semple McPherson, who founded the Pentecostal Christian denomination known as the International Church of the Foursquare Gospel in 1927. In addition, a plot point from the end of the novel is incorporated into Gantry and Lulu Bains's relationship, fundamentally changing the fates of both characters."
