One Flew Over the Cuckoo&apos;s Nest 1975 &quot;Martini&quot; ,None
Throw Momma from the Train 1987 &quot;Owen Lift&quot; ,None
Tin Men 1987 &quot;Ernest Tilley&quot; ,None
Twins 1988 &quot;Vincent Benedict&quot; ,None
Batman Returns 1992 The Penguin ,"Oswald Chesterfield Cobblepot, also known as the Penguin, is a fictional character and the main antagonist of the 1992 superhero film Batman Returns, directed by Tim Burton. Portrayed by Danny DeVito, the character is adapted from the comic book supervillain of the same name. To match the darker tone of the film, this depiction of the Penguin is a ""freak of nature"", with webbed, flipper-like fingers, a hooked, beak-like nose, and a penguin-like body, and was raised by penguins in Gotham City's sewers after being abandoned by his wealthy parents as a baby. When he resurfaces years later as an adult, he tries to become a hero in the public's eyes and run for mayor, while secretly plotting to kill all of Gotham's firstborn sons.The drastic shift in the Penguin's characterization from an elegant crime boss to a psychopathic politician with an animal-like appearance was met with mixed reactions from fans and critics, but DeVito's portrayal was largely praised. This version of the Penguin inspired the character's depiction in other works, such as Batman: The Animated Series and The Batman, mostly in the terms of appearance."
Hoffa 1992  ,"Hoffa is a 1992 American biographical crime film directed by Danny DeVito and written by David Mamet, based on the life of Teamsters leader Jimmy Hoffa. Most of the story is told in flashbacks before ending with Hoffa's mysterious disappearance. Jack Nicholson plays Hoffa, and DeVito plays Robert Ciaro, an amalgamation of several Hoffa associates over the years. The film features John C. Reilly, Robert Prosky, Kevin Anderson, Armand Assante, and J. T. Walsh in supporting roles. The film was distributed by 20th Century Fox and released on December 25, 1992. The film received mixed reviews and grossed just $29 million against its $35 million budget, with critics praising Nicholson's performance but criticizing the film's story."
Reality Bites 1994  ,"Reality Bites is a 1994 American romantic comedy-drama film written by Helen Childress and directed by Ben Stiller. It stars Winona Ryder, Ethan Hawke and Stiller, with supporting roles by Janeane Garofalo and Steve Zahn. The plot follows Lelaina (Ryder), an aspiring videographer working on a documentary called Reality Bites about the disenchanted lives of her friends and roommates. Their challenges exemplify some of the career and lifestyle choices faced by Generation X.The film received mixed reviews from critics, and grossed $33.4 million worldwide against an $11.5 million budget. Critics highlighted the performances of Ryder, Hawke and Garofalo in particular.In the years since the initial release of the film, it has achieved cult status and has been singled out as one of the films that captured the zeitgeist of the early 1990s grunge scene among young adults, while also bringing attention to various issues that plagued young Americans at the time."
Pulp Fiction 1994  ,"Pulp Fiction is a 1994 American crime film written and directed by Quentin Tarantino, who conceived it with Roger Avary. Starring John Travolta, Samuel L. Jackson, Bruce Willis, Tim Roth, Ving Rhames, and Uma Thurman, it tells several stories of criminal Los Angeles. The title refers to the pulp magazines and hardboiled crime novels popular during the mid-20th century, known for their graphic violence and punchy dialogue.Tarantino wrote Pulp Fiction in 1992 and 1993, incorporating scenes that Avary originally wrote for True Romance (1993). Its plot occurs out of chronological order. The film is also self-referential from its opening moments, beginning with a title card that gives two dictionary definitions of ""pulp"". Considerable screen time is devoted to monologues and casual conversations with eclectic dialogue revealing each character's perspectives on several subjects, and the film features an ironic combination of humor and strong violence. TriStar Pictures reportedly turned down the script as ""too demented"". Then Miramax co-chairman Harvey Weinstein was enthralled, however, and the film became the first that Miramax fully financed.Pulp Fiction won the Palme d'Or at the 1994 Cannes Film Festival, and was a major critical and commercial success. It was nominated for seven awards at the 67th Academy Awards, including Best Picture, and won Best Original Screenplay; it earned Travolta, Jackson, and Thurman Academy Award nominations and boosted their careers. Its development, marketing, distribution, and profitability had a sweeping effect on independent cinema.Pulp Fiction is widely regarded as Tarantino's masterpiece, with particular praise for its screenwriting. The self-reflexivity, unconventional structure, and extensive homage and pastiche have led critics to describe it as a touchstone of postmodern film. It is often considered a cultural watershed, influencing films and other media that adopted elements of its style. The cast was also widely praised, with Travolta, Thurman and Jackson earning particular acclaim. In 2008, Entertainment Weekly named it the best film since 1983 and it has appeared on many critics' lists of the greatest films ever made. In 2013, Pulp Fiction was selected for preservation in the United States National Film Registry by the Library of Congress as ""culturally, historically, or aesthetically significant""."
Get Shorty 1995 &quot;Martin Weir&quot; ,None
Mars Attacks 1996 &quot;Rude Gambler&quot; ,None
Matilda 1996  ,"Matilda is a 1996 American fantasy comedy film co-produced and directed by Danny DeVito, from a screenplay written by Nicholas Kazan and Robin Swicord. Based on Roald Dahl's popular 1988 novel of the same name, the film stars Mara Wilson as the title character with DeVito (who also served a dual role as the narrator), Rhea Perlman, Embeth Davidtz and Pam Ferris in supporting roles. The film centers on a child prodigy named Matilda Wormwood, who develops psychokinetic abilities and uses them to deal with her disreputable family; and Agatha Trunchbull, the ruthless, oppressive, and tyrannical principal of Crunchem Hall Elementary School. Produced by DeVito's Jersey Films, the film was released theatrically in the United States on August 2, 1996, by Sony Pictures Releasing through TriStar Pictures label. The film received positive reviews, praising DeVito's direction, and the film's faithfulness to the spirit of the source material. However, the film was commercially unsuccessful, grossing $33.5 million in the United States on a $36 million budget."
L . A . Confidential 1997 &quot;Sid Hudgens&quot; ,None
