Greater Yellowlegs Tringa melanoleuca ,"The greater yellowlegs (Tringa melanoleuca) is a large North American shorebird. The genus name Tringa is the New Latin name given to the green sandpiper by Aldrovandus in 1599 based on Ancient Greek trungas, a thrush-sized, white-rumped, tail-bobbing wading bird mentioned by Aristotle. The specific  melanoleuca is from Ancient Greek melas, ""black"", and leukos, ""white""."
Lesser Yellowlegs Tringa flavipes ,"The lesser yellowlegs (Tringa flavipes) is a medium-sized shorebird. The genus name Tringa is the New Latin name given to the green sandpiper by Aldrovandus in 1599 based on Ancient Greek trungas, a thrush-sized, white-rumped, tail-bobbing wading bird mentioned by Aristotle. The specific flavipes is from Latin flavus, ""yellow"", and pes, ""foot""."
Spotted Redshank Tringa erythropus ,"The spotted redshank (Tringa erythropus) is a wader (shorebird) in the large bird family Scolopacidae. The genus name Tringa is the New Latin name given to the green sandpiper by Aldrovandus in 1599 based on Ancient Greek trungas, a thrush-sized, white-rumped, tail-bobbing wading bird mentioned by Aristotle. The specific erythropus is from Ancient Greek eruthros, ""red"", and pous, ""foot"".It breeds across northern Scandinavia and the northern Palearctic and migrates south to the Mediterranean, the southern British Isles, France, tropical Africa, and tropical Asia for the winter. It is an occasional vagrant to Australia and North America."
Solitary Sandpiper Tringa solitaria ,"The solitary sandpiper (Tringa solitaria) is a small shorebird. The genus name Tringa is the New Latin name given to the green sandpiper by Aldrovandus in 1599 based on Ancient Greek trungas, a thrush-sized, white-rumped, tail-bobbing wading bird mentioned by Aristotle. The specific solitaria is Latin for ""solitary"" from solus, ""alone""."
Willet Catoptrophorus semipalmatus ,"The willet (Tringa semipalmata), formerly in the monotypic genus Catoptrophorus as Catoptrophorus semipalmatus, is a large shorebird in the family Scolopacidae. It is a relatively large and robust sandpiper, and is the largest of the species called ""shanks"" in the genus Tringa. Its closest relative is the lesser yellowlegs, a much smaller bird with a very different appearance apart from the fine, clear, and dense pattern of the neck, which both species show in breeding plumage. It breeds in North America and the West Indies and winters in southern North America, Central America, the West Indies and South America."
Wandering Tattler Heteroscelus incanus ,"The wandering tattler (Tringa incana; formerly Heteroscelus incanus: Pereira & Baker, 2005; Banks et al., 2006), is a medium-sized wading bird. It is similar in appearance to the closely related gray-tailed tattler, T. brevipes. The tattlers are unique among the species of Tringa for having unpatterned, greyish wings and backs, and a scaly breast pattern extending more or less onto the belly in breeding plumage, in which both also have a rather prominent supercilium.These birds have stocky bodies with gray upperparts, underwings, face and neck and a white belly. They have short dark yellow legs and a dark gray bill. Adults in breeding plumage are heavily barred underneath.In summer, they are found in far-eastern Russia, Alaska, portions of the California coast and northwestern Canada. They nest in rocky areas along mountain streams. At other times, they are found on rocky islands in the southwest Pacific and on rocky Pacific coasts from California to South America and as far as Australia.They feed on aquatic invertebrates such as crustaceans and marine worms. During breeding season, they also eat insects. While wading, they forage actively, making jerky bobbing movements.Feeding behaviors can include repeated returns to the same location over short periods of time.  They can be seen flying low over a rocky coastline or along a jetty.The female lays 4 olive-colored eggs in a shallow depression. Both parents incubate and help feed the young, who are soon able to forage for themselves.The call is a rapid trill of accelerating, descending notes of decreasing volume."
Spotted Sandpiper Actitis macularia ,"The spotted sandpiper (Actitis macularius) is a small shorebird. The genus name Actitis is from Ancient Greek aktites, ""coast-dweller"", derived from akte, ""coast"", and macularius is Latin from macula, ""spot"".Together with its sister species the common sandpiper (A. hypoleucos), it makes up the genus Actitis. They replace each other geographically; stray birds may settle down with breeders of the other species and hybridize."
Upland Sandpiper Bartramia longicauda ,"The upland sandpiper (Bartramia longicauda) is a large sandpiper, closely related to the curlews. Older names are the upland plover and Bartram's sandpiper. In Louisiana, it is also colloquially known as the papabotte. It is the only member of the genus Bartramia. The genus name and the old common name Bartram's sandpiper commemorate the American naturalist William Bartram. The species name  longicauda is from Latin longus, ""long"" and caudus, ""tail"". The name ""Bartram's sandpiper"" was made popular by Alexander Wilson, who was taught ornithology and natural history illustration by Bartram."
Eskimo Curlew Numenius borealis ,"The Eskimo curlew (Numenius borealis), also known as  northern curlew, is a species of curlew in the family Scolopacidae. It was one of the most numerous shorebirds in the tundra of western Arctic Canada and Alaska. Approximately two million birds were then killed per year in the late 1800s. As there has not been a reliable sighting since 1987 or a confirmed sighting since 1963, the Eskimo curlew is considered Critically Endangered or possibly extinct. The bird was about 30 cm (12 in) long and fed mostly on insects and berries."
Whimbrel Numenius phaeopus ,"The Eurasian whimbrel (Numenius phaeopus) is a wader in the large family Scolopacidae. It is one of the most widespread of the curlews, breeding across much of subarctic   Asia and Europe as far south as Scotland. This species and the Hudsonian whimbrel have recently been split, although some taxonomic authorities still consider them to be conspecific.The Eurasian whimbrel is a migratory bird wintering on coasts in Africa, and South Asia into Australasia. It is also a coastal bird during migration. It is fairly gregarious outside the breeding season."
Long - billed Curlew Numenius americanus ,"The long-billed curlew (Numenius americanus) is a large North American shorebird of the family Scolopacidae. This species was also called ""sicklebird"" and the ""candlestick bird"". The species breeds in central and western North America, migrating southward and coastward for the winter."
Hudsonian Godwit Limosa haemastica ,"The Hudsonian godwit (Limosa haemastica) is a large shorebird in the sandpiper family, Scolopacidae. The genus name Limosa is from Latin and means ""muddy"", from limus, ""mud"". The specific haemastica is from Ancient Greek and means ""bloody"". An 18th century name for this bird was red-breasted godwit. The English term ""godwit"" was first recorded in about 1416–7 and is believed to imitate the bird's call."
Marbled Godwit Limosa fedoa ,"The marbled godwit (Limosa fedoa) is a large shorebird. On average, it is the largest of the 4 species of godwit."
Ruddy Turnstone Arenaria interpres ,"The ruddy turnstone (Arenaria interpres) is a small wading bird, one of two species of turnstone in the genus Arenaria. The scientific name is from Latin. The genus name arenaria derives from arenarius, ""inhabiting sand, from arena, ""sand"". The specific interpres means ""messenger""; when visiting Gotland in 1741, Linnaeus thought that the Swedish word Tolk ""interpreter"" applied to this species, but in the local dialect the word means ""legs"" and is used for the redshank.It is now classified in the sandpiper family Scolopacidae but was formerly sometimes placed in the plover family Charadriidae. It is a highly migratory bird, breeding in northern parts of Eurasia and North America and flying south to winter on coastlines almost worldwide. It is the only species of turnstone in much of its range and is often known simply as turnstone."
Black Turnstone Arenaria melanocephala ,"Turnstones are two bird species that comprise the genus Arenaria in the family Scolopacidae. They are closely related to calidrid sandpipers  and might be considered members of the tribe Calidriini.The genus Arenaria was introduced by the French zoologist Mathurin Jacques Brisson in 1760 with the ruddy turnstone (Arenaria interpres) as the type species.  The genus name arenaria is from Latin arenarius, ""inhabiting sand"", from arena, ""sand"".The genus contains two species: the ruddy turnstone (Arenaria interpres) and the black turnstone (Arenaria melanocephala). Both birds are distinctive medium-sized waders. Their length is typically between 20 and 25 cm, with a wingspan between 50 and 60 cm and a body mass between 110 and 130g. For waders their build is stocky, with short, slightly upturned, wedge shaped bills. They are high Arctic breeders, and are  migratory. Their strong necks and powerful, slightly upturned bills are adapted to their feeding technique. As the name implies, these species overturn stones, seaweed, and similar items in search of invertebrate prey. They are strictly coastal, prefer stony beaches to sand, and often share beach space with other species of waders such as purple sandpipers.Their appearance in flight is striking, with white patches on the back, wings and tail.The ruddy turnstone (or just turnstone in Europe), Arenaria interpres, has a circumpolar distribution, and is a very long distance migrant, wintering on coasts as far south as South Africa and Australia. It is thus a common sight on coasts almost everywhere in the world.In breeding plumage, this is a showy bird, with a black-and-white head, chestnut back, white underparts and red legs. The drabber winter plumage is basically brown above and white below.This is a generally tame bird and is an opportunist feeder. Unlike most waders, it will scavenge, and has a phenomenal list of recorded food items, including human corpses and coconut.The call is a staccato tuck- tuck- tuck.The ruddy turnstone is one of the species to which the Agreement on the Conservation of African-Eurasian Migratory Waterbirds (AEWA) applies.The black turnstone (Arenaria melanocephala) has a similar structure to its widespread relative, but has black upperparts and chest, and white below. It has a much more restricted range than the ruddy turnstone, breeding in western Alaska, and wintering mainly on the Pacific coast of the United States.There exists a fossil bone, a distal piece of tarsometatarsus found in the Edson Beds of Sherman County, Kansas. Dating from the mid-Blancan some 4-3 million years ago, it appears to be from a calidriid somewhat similar to a pectoral sandpiper, but has some traits reminiscent of turnstones. Depending on which traits are apomorphic and plesiomorphic, it may be an ancestral representative of either lineage."
  ,None
Red Knot Calidris canutus ,"The red knot (Calidris canutus) (just knot in English-speaking Europe) is a medium-sized shorebird which breeds in tundra and the Arctic Cordillera in the far north of Canada, Europe, and Russia. It is a large member of the Calidris sandpipers, second only to the great knot. Six subspecies are recognised.Their diet varies according to season; arthropods and larvae are the preferred food items at the breeding grounds, while various hard-shelled molluscs are consumed at other feeding sites at other times. North American breeders migrate to coastal areas in Europe and South America, while the Eurasian populations winter in Africa, Papua New Guinea, Australia, and New Zealand. This species forms enormous flocks when not breeding."
Sanderling Calidris alba ,"The sanderling (Calidris alba) is a small wading bird. The name derives from Old English sand-yrðling, ""sand-ploughman"". The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-coloured waterside birds. The specific alba is Latin for ""white"".It is a circumpolar Arctic breeder, and is a long-distance migrant, wintering south to South America, South Europe, Africa, and Australia. It is highly gregarious in winter, sometimes forming large flocks on coastal mudflats or sandy beaches.It is somewhat unlike other sandpipers in appearance, which has led to the suggestion that it should be placed into a monotypic genus Crocethia. A more recent review (Thomas et al., 2004) indicates, however, that the sanderling is a fairly typical ""stint"" or small sandpiper and should be separated from the large knots with its closest relatives in a distinct genus.This bird is similar in size to a dunlin, but stouter, with a thick bill. It shows a strong white wingbar in flight, and runs along the sandy beaches it prefers with a characteristic ""bicycling"" action of its legs, stopping frequently to pick small food items. It eats small crabs and other small invertebrates. In spring, birds migrating north from South America consume large numbers of horseshoe crab eggs in the Delaware Bay area.In spring, the birds arrive on the High Arctic breeding grounds (see map), where they lay 3–4 eggs in a ground scrape. On the nesting grounds, these birds mainly eat insects and some plant material.The sanderling was described by the German naturalist Peter Simon Pallas in 1764 and given the binomial name Trynga alba.The sanderling is one of the species to which the Agreement on the Conservation of African-Eurasian Migratory Waterbirds (AEWA) applies."
Semipalmated Sandpiper Calidris pusilla ,"The semipalmated sandpiper (Calidris pusilla) is a very small shorebird. The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-coloured waterside birds. The specific pusilla is Latin for ""very small"".It is sometimes separated with other ""stints"" in Erolia, but, although these apparently form a monophyletic group, the present species' old genus Ereunetes had been proposed before Erolia."
Western Sandpiper Calidris mauri ,"The western sandpiper (Calidris mauri) is a small shorebird. The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-coloured waterside birds. The specific mauri commemorates Italian botanist Ernesto Mauri (1791–1836).This is one of the most abundant shorebird species in North America, with a population in the millions."
Red - necked Stint Calidris ruficollis ,"The red-necked stint (Calidris ruficollis) is a small migratory wader. The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-coloured waterside birds. The specific ruficollis is from Latin rufus, ""red"" and collum, ""neck""."
Little Stint Calidris minuta ,"The long-toed stint,  Calidris subminuta, is a small wader. The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-coloured waterside birds. The specific subminuta is from Latin sub, ""near to"" and minuta, ""small"" from its similarity to the little stint, Calidris minuta.It breeds across northern Asia and is strongly migratory, wintering in south and south east Asia and Australasia. It occurs in western Europe only as a very rare vagrant.This bird has yellowish legs and a short thin dark bill. Breeding adults are a rich brown with darker feather centres above and white underneath. They have a light line above the eye and a brown crown. In winter, long-toed stints are grey above. The juveniles are brightly patterned above with rufous colouration and white mantle stripes.This bird can be difficult to distinguish from other similar tiny waders which are known collectively as ""peeps"" or ""stints"". In particular, the long-toed stint is very similar to its North American counterpart, the least sandpiper. It differs from that species in its more slender, longer-necked appearance, longer toes, somewhat brighter colours, and weaker wingbar.These birds forage on mudflats, picking up food by sight, sometimes by probing. They mainly eat small crustaceans, insects and snails. Little is known of the breeding habits of this species, although it nests on the ground, and the male has a display flight."
Least Sandpiper Calidris minutilla ,"The least sandpiper (Calidris minutilla) is the smallest shorebird. The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-colored waterside birds. The specific minutilla is Medieval Latin for ""very small""."
White - rumped Sandpiper Calidris fuscicollis ,"The white-rumped sandpiper (Calidris fuscicollis) is a small shorebird that breeds in the northern tundra of Canada and Alaska. This bird can be difficult to distinguish from other similar tiny shorebirds; these are known collectively as ""peeps"" or ""stints"".These birds are not often spotted. In the summer, they are rarely seen because they are in such an obscure breeding location. Similarly, in the winter they are rarely seen because they travel too far south for many birdwatchers. Therefore, the majority of sightings occur during the spring or fall in temperate regions and are generally in small numbers around water."
Baird&apos;s Sandpiper Calidris bairdii ,None
Sharp - tailed Sandpiper Calidris acuminata ,The sharp-tailed sandpiper (Calidris acuminata) (but see below) is a small wader.
  ,None
Curlew Sandpiper Calidris ferruginea ,"The curlew sandpiper (Calidris ferruginea) is a small wader that breeds on the tundra of Arctic Siberia. The genus name is from Ancient Greek kalidris or skalidris, a term used by Aristotle for some grey-coloured waterside birds. The specific ferruginea is from Latin ferrugo, ferruginis, ""iron rust"" referring to its colour in breeding plumage.It is strongly migratory, wintering mainly in Africa, but also in south and southeast Asia and in Australia and New Zealand. It is a vagrant to North America."
Stilt Sandpiper Calidris himantopus ,"The stilt sandpiper (Calidris himantopus) is a small shorebird. The scientific name is from Ancient Greek. The genus name kalidris or skalidris is a term used by Aristotle for some grey-coloured waterside birds. The specific himantopus means ""strap foot"" or ""thong foot""."
Spoonbilleded Sandpiper Eurynorhynchus pygmaeus ,None
Buff - breasted Sandpiper Tryngites subruficollis ,"The buff-breasted sandpiper (Calidris subruficollis) is a small shorebird. The species name subruficollis is from Latin subrufus, ""reddish"" (from sub, ""somewhat"", and rufus, ""rufous"") and collis, ""-necked/-throated"" (from collum, ""neck""). It is a calidrid sandpiper."
Ruff Philomachus pugnax ,"The ruff (Calidris pugnax) is a medium-sized wading bird that breeds in marshes and wet meadows across northern Eurasia. This highly gregarious sandpiper is migratory and sometimes forms huge flocks in its winter grounds, which include southern and western Europe, Africa, southern Asia and Australia.The ruff is a long-necked, pot-bellied bird. This species shows marked sexual dimorphism; the male is much larger than the female (the reeve), and has a breeding plumage that includes brightly coloured head tufts, bare orange facial skin, extensive black on the breast, and the large collar of ornamental feathers that inspired this bird's English name. The female and the non-breeding male have grey-brown upperparts and mainly white underparts. Three differently plumaged types of male, including a rare form that mimics the female, use a variety of strategies to obtain mating opportunities at a lek, and the colourful head and neck feathers are erected as part of the elaborate main courting display. The female has one brood per year and lays four eggs in a well-hidden ground nest, incubating the eggs and rearing the chicks, which are mobile soon after hatching, on her own. Predators of wader chicks and eggs include mammals such as foxes, feral cats and stoats, and birds such as large gulls, corvids and skuas.The ruff forages in wet grassland and soft mud, probing or searching by sight for edible items. It primarily feeds on insects, especially in the breeding season, but it will consume plant material, including rice and maize, on migration and in winter. Classified as ""least concern"" on the IUCN Red List criteria, the global conservation concerns are relatively low because of the large numbers that breed in Scandinavia and the Arctic. However, the range in much of Europe is contracting because of land drainage, increased fertiliser use, the loss of mown or grazed breeding sites, and over-hunting. This decline has seen it listed in the Agreement on the Conservation of African-Eurasian Migratory Waterbirds (AEWA)."
Short - billed Dowitcher Limnodromus griseus ,"The short-billed dowitcher (Limnodromus griseus), like its congener the long-billed dowitcher, is a medium-sized, stocky, long-billed shorebird in the family Scolopacidae. The genus name Limnodromus is  Ancient Greek  from limne, ""marsh"" and dromos, ""racer"". The specific griseus is Medieval Latin for ""grey"". The English name is from Iroquois and was first recorded in 1841.It is an inhabitant of North America, Central America, the Caribbean, and northern South America. It is strongly migratory; it completely vacates in breeding areas during the snow-bound months. This species favors a variety of habitats including tundra in the north to ponds and mudflats in the south. It feeds on invertebrates often by rapidly probing its bill into mud in a sewing machine fashion. It and the very similar long-billed dowitcher were considered one species until 1950. Field identification of the two American Limnodromus remains difficult today. Distinguishing wintering or juvenile short-billed dowitchers from the long-billed species is very difficult and, even given examination their subtlety different body shapes, cannot always be isolated to a particular species. They differ most substantially in vocalizations. The names of American dowitchers are misleading, as there is much overlap in their bill lengths. Only a small percentage can be identified by this character alone."
Long - billed Dowitcher Limnodromus scolopaceus ,"The long-billed dowitcher (Limnodromus scolopaceus) is a medium-sized shorebird with a relatively long bill belonging to the sandpiper family, Scolopacidae. In breeding plumage, adults are characterized by a beautiful rufous head and underparts with a darker mottled back and a large white upper rump only seen in flight. They feed in various freshwater habitats with their bill underwater in a ""sewing machine"" motion and are known to have an exciting mating display where males chase females in flight. The genus, Limnodromus is  Ancient Greek  from limne, ""marsh"" and dromos, ""racer"". The specific scolopaceus is New Latin for ""snipe-like"", from Latin scolopax, scolopacis, a snipe or woodcock. The English name is from Iroquois and was first recorded in 1841.The Long-billed dowitcher is nearly identical in appearance to the Short-billed dowticher and was only recognized as a separate species in 1950 by Pitelka. Between the two, the best distinguishing field mark is their flight call, especially in winter where both species are even more difficult to tell apart. However, the two species differ ecologically in a few ways, starting with habitat and breeding location. Short-billeds prefer salt-water and breed primarily in southern Alaska and Yukon, as well as central Canada and the Maritime provinces, while Long-billeds generally prefer freshwater and breed mainly from western and northern Alaska to eastern Siberia before migrating as far south as Mexico for the winter."
Wilson&apos;s Snipe Gallinago delicata ,None
