 Cape Feare ( Sideshow Bob Returns )  Jon Vitti  ,"Dr. Robert Underdunk ""Bob"" Terwilliger Jr., PhD, better known as Sideshow Bob, is a guest character  in the animated television series The Simpsons. He is voiced by Kelsey Grammer and first appeared in the episode ""The Telltale Head"". Bob is a self-proclaimed genius who is a graduate of Yale University, a member of the Republican Party, and a champion of high culture. He began his career as a sidekick on Krusty the Clown's television show, but after enduring constant abuse, Bob framed his employer for armed robbery in ""Krusty Gets Busted"", but was foiled by Bart Simpson, and Bob was sent to prison. Bob started seeking revenge against Bart while in prison, and the two became feuding arch-enemies.Bob made his second major appearance in season three's ""Black Widower""; the writers echoed the premise of Wile E. Coyote chasing the Road Runner by having Bob unexpectedly insert himself into Bart's life, threatening to disrupt and end it through murder. Starting with that appearance and thereafter, Bob has assumed the role on The Simpsons of an evil genius. Episodes in which he is a central character typically involve Sideshow Bob being released from prison and executing an elaborate revenge plan, usually foiled by Bart and Lisa. His plans often involve death and destruction, usually targeted at Bart or, less often, Krusty, though he starts targeting the entire Simpson family in season 17. In season 27, however, during the ""Treehouse of Horror"" segment, ""Wanted: Dead, Then Alive"", Bob finally gets his wish of killing Bart, commenting that he spent 24 years trying to kill a ten-year-old child; however, he becomes bored with Bart dead, so he brings him back to life so that he can repeatedly kill Bart over and over again.Despite his villainous deeds, Sideshow Bob shares some personality traits of Grammer's character Dr. Frasier Crane from the sitcoms Cheers and Frasier, and has been described as ""Frasier pickled in arsenic"". Several parallels have been explicitly drawn in The Simpsons between Bob and Frasier Crane—Bob's brother Cecil and his father were played by David Hyde Pierce and John Mahoney, respectively, echoing the roles they played in Frasier. Grammer, who based Bob's voice on that of actor Ellis Rabb, has been praised for his portrayals of the character. In 2006, he won an Emmy for Outstanding Voice-Over Performance for his work in the episode ""The Italian Bob"".As of December 15, 2019, Bob has appeared in more than 40 episodes, had speaking appearances in 23 of these, and been featured as the main character in 14; the most recent of the latter, ""Bobby, It's Cold Outside"", aired on said date during the 31st season. In addition to his recurring role in the series, Sideshow Bob has made several appearances in other Simpsons media and is mentioned in several more episodes. He appears in the Simpsons Comics, cameos in the 2007 video game The Simpsons Game, and stars as the main antagonist in The Simpsons Ride at Universal Studios' theme parks. A lover of Gilbert and Sullivan operettas, Sideshow Bob is also known for his singing voice; several of Grammer's performances have been included in The Simpsons musical compilations."
 Rosebud  John Swartzwelder  ,"John Swartzwelder (born February 8, 1949) is an American comedy writer and novelist, best known for his work on the animated television series The Simpsons. Born in Seattle, Washington, Swartzwelder began his career working in advertising. He was later hired to work on comedy series Saturday Night Live in the mid-1980s as a writer. He later contributed to fellow writer George Meyer's short-lived Army Man magazine, which led him to join the original writing team of The Simpsons, beginning in 1989.He worked on The Simpsons as a writer and producer until 2003, and later contributed to The Simpsons Movie. He wrote the largest number of Simpsons episodes (59 full episodes, with contributions to several others) by a large margin. After his retirement from the show, he began a career as a writer of self-published absurdist novels. He has written more than eleven novels, the most recent of which, The Squirrel Who Saved Practically Everybody, was published in 2019. In November 2020, Swartzwelder announced that he would release another book, The Spy With No Pants, in December of that year.Swartzwelder is revered among comedy fans; his colleagues have called him among the best comedy writers. He is known for his reclusiveness, and gave his first media interview in 2021, 18 years after his final Simpsons episode."
 Homer Goes to College  Conan O&apos;Brien  ,None
 Marge on the Lam  Bill Canterbury  ,"""Marge on the Lam"" is the sixth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on November 4, 1993. After Marge invites her neighbor Ruth Powers to attend the ballet, they become friends. Homer grows jealous of their friendship and pursues them, resulting in a police chase led by Chief Wiggum that ends in near-disaster.The episode, which serves largely as a parody of the film Thelma & Louise and the Dragnet franchise, was written by Bill Canterbury and directed by Mark Kirkland. Phil Hartman, Pamela Reed and George Fenneman were the guest stars."
 Count Burns  Bill Canterbury  ,None
 Bart&apos;s Inner Child  George Meyer  ,None
 Boy - Scoutz &apos;N The Hood  Dan McGrath  ,None
 The Last Temptation of Homer  Frank Mula  ,"""The Last Temptation of Homer"" is the ninth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on December 9, 1993. In the episode, a female employee named Mindy is hired at the nuclear power plant. Homer and Mindy find themselves attracted to each other after bonding over their shared interests of beer, donuts and television. Although Homer is tempted to sleep with Mindy, he remains faithful to his wife Marge. Meanwhile, Bart becomes an outcast after medical treatments make him look like a nerd.The episode was written by Frank Mula and directed by Carlos Baeza. It features cultural references to films such as The Wizard of Oz, It's A Wonderful Life, and A Christmas Carol. It did not get the usual amount of laughs at the test screenings, which made the staff worry the show was not as funny as they expected.Since airing, the episode has received mostly positive reviews from television critics; guest star Michelle Pfeiffer was especially praised for her performance as Mindy, which was highlighted on Entertainment Weekly's list of the 16 best guest appearances on The Simpsons. It acquired a Nielsen rating of 12.7, and was the highest-rated show on the Fox network the week it aired."
 $pringfield  Bill Oakley &amp; Josh Weinstein  ,None
 Homer the Vigilante  John Swartzwelder  ,"""Homer the Vigilante"" is the eleventh episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on January 6, 1994. In the episode, a crime wave caused by an elusive cat burglar plagues Springfield. Lisa is distraught when her saxophone is stolen, and Homer promises to get it back. The police are ineffective, so Homer takes charge of a neighborhood watch. Under his leadership, it becomes a vigilante group which fails to catch the burglar. With the help of Grampa, Homer discovers that the burglar is a charming senior named Molloy. Molloy is arrested, but he outwits the citizens of Springfield and escapes.The episode was written by John Swartzwelder and directed by Jim Reardon. Sam Neill guest starred in the episode as Molloy. ""Homer the Vigilante"" was selected for release in a 1997 video collection of selected episodes titled: The Simpsons: Crime and Punishment. It features cultural references to films such as It's a Mad, Mad, Mad, Mad World and Dr. Strangelove.Since airing, the episode has received positive reviews from television critics. It acquired a Nielsen rating of 12.2, and was the highest-rated show on the Fox network the week it aired."
 Homer and Apu  Greg Daniels  ,"""Homer and Apu"" is the thirteenth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on February 10, 1994. In the episode, Homer participates in a hidden-camera investigation of spoiled food being sold at the Kwik-E-Mart. The chain's corporate office fires Apu and replaces him with actor James Woods, who is doing research for an upcoming film role. Apu misses his job, so he and Homer travel to India to persuade the head of the Kwik-E-Mart corporation to rehire him.The episode was written by Greg Daniels and directed by Mark Kirkland. James Woods made a guest appearance as himself. The episode features cultural references to films such as The Hard Way, JFK, and Lawrence of Arabia.Since airing, the episode has received mostly positive reviews from television critics. It acquired a Nielsen rating of 13.3, and was the highest-rated show on the Fox network the week it aired."
 Bart Gets Famous  John Swartzwelder  ,"""Bart Gets Famous"" is the twelfth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on February 3, 1994. In the episode, Bart gets a job as Krusty the Clown's production assistant. He replaces Sideshow Mel in one of Krusty's skits and accidentally destroys the stage props. When Bart says ""I didn't do it,"" he instantly becomes famous for his catchphrase.The episode was written by John Swartzwelder and directed by Susie Dietter, which was the first episode of the series to be directed by her. Many characters from the show have catchphrases, and the episode mocks the use of catchphrase-based humor. The writers chose the phrase ""I didn't do it"" because they wanted a ""lousy"" phrase ""to point out how really crummy things can become really popular"". Conan O'Brien, a writer for The Simpsons during the fourth and early part of the fifth season, guest stars as himself. The writers decided to include him in the episode after he received an audition from NBC to replace David Letterman as the host of Late Night.In its original broadcast, ""Bart Gets Famous"" finished 40th in ratings with a Nielsen rating of 11.7, and was viewed in 10.74 million households."
 Lisa vs . Malibu Stacy  Bill Oakley &amp; Josh Weinstein  ,None
 Deep Space Homer  David Mirkin  ,"""Deep Space Homer"" is the fifteenth episode of the fifth season of American animated television series The Simpsons, which was first broadcast on Fox in the United States on February 24, 1994. In the episode, NASA selects Homer Simpson to participate in a spaceflight to spark public interest in space exploration and boost low ratings of the launches. Once in space, his incompetence destroys the navigation system on board the Space Shuttle.The episode was written by showrunner David Mirkin and directed by Carlos Baeza. Apollo 11 astronaut Buzz Aldrin and musician James Taylor guest-starred as themselves. The episode parodies the 1968 film 2001: A Space Odyssey.Some of The Simpsons' staff, including creator Matt Groening, feared the concept was too unrealistic, resulting in some jokes being pared down and greater focus placed on relationships within the Simpson family. The episode was well-received, and many critics and fans praised it as one of the best of the series."
 Homer Loves Flanders  David Richardson  ,"""Homer Loves Flanders"" is the sixteenth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on March 17, 1994. In the episode, Ned Flanders invites Homer to a football game and the two become good friends. However, Ned soon grows weary of Homer's overbearing friendship and stupid antics, and actually begins to hate him.The episode was written by David Richardson and directed by Wesley Archer. It was the last episode to be pitched by writer Conan O'Brien before he left The Simpsons. The episode features cultural references to films such as Terminator 2: Judgment Day, The Deadly Tower, and The Ten Commandments, and songs such as ""Two Tickets to Paradise"", ""Macho Man"", and ""Helter Skelter"".Since airing, the episode has received mostly positive reviews from television critics. It acquired a Nielsen rating of 10.9, and was the third highest-rated show on the Fox network the week it aired."
 Bart Gets an Elephant  John Swartzwelder  ,"""Bart Gets an Elephant"" is the seventeenth episode of the fifth season of the American animated television series The Simpsons. It originally aired on the Fox network in the United States on March 31, 1994. In this episode, Bart wins a radio contest and is awarded a full-grown African elephant that he names Stampy. After Stampy wrecks the Simpsons' house and eats all the food, Homer decides to sell Stampy to an ivory dealer. Bart runs away with Stampy to save his pet, but the family finds the two at a museum exhibit, where Homer sinks into a tar pit. Homer is saved by Stampy, and so gives the elephant away to an animal refuge instead.The episode was written by John Swartzwelder, and directed by Jim Reardon. It introduced the fictional elephant Stampy, and marks the first appearance of the recurring character Cletus Spuckler. The episode features cultural references to the songs ""Sixteen Tons"" and ""Do-Re-Mi"", and the La Brea Tar Pits cluster of tar pits located in Hancock Park in Los Angeles, California.Since airing, the episode has received mostly positive reviews from television critics. It acquired a Nielsen rating of 10.7, and was the highest-rated show on the Fox network the week it aired."
 Burns&apos;s Heir  Jace Richdale  ,None
 Sweet Seymour Skinner&apos;s Bad - ass Song  Bill Oakley &amp; Josh Weinstein  ,None
