All Souls College 1438 Website ,None
Balliol College 1263 Website ,"Balliol College () is one of the constituent colleges of the University of Oxford in England. One of Oxford's oldest colleges, it was founded around 1263 by John I de Balliol, a rich landowner from Barnard Castle in County Durham, who provided the foundation and endowment for the college. When de Balliol died in 1268 his widow, Dervorguilla, a woman whose wealth far exceeded that of her husband, continued his work in setting up the college, providing a further endowment and writing the statutes. She is considered a co‑founder of the college.The college's alumni include the incumbent Prime Minister of the United Kingdom, Boris Johnson, as well as three former prime ministers (H. H. Asquith, Harold Macmillan and Edward Heath), Harald V of Norway, Empress Masako of Japan, five Nobel laureates, and numerous literary and philosophical figures, including Shoghi Effendi, Adam Smith, Gerard Manley Hopkins, and Aldous Huxley. John Wycliffe, who translated the Bible into English, was Master of the college in the 1360s."
Brasenose College 1509 Website ,None
Christ Church 1546 Website ,"Christ Church (Latin: Ædes Christi, the temple or house, ædēs, of Christ, and thus sometimes known as ""The House"") is a constituent college of the University of Oxford in England. Christ Church is a joint foundation of the college and the cathedral of the Oxford diocese (Christ Church Cathedral and its cathedral school), which serves as the college chapel and whose dean is ex officio the college head.Founded in 1546 by King Henry VIII, it is one of the larger colleges of the University of Oxford with 629 students in 2016. It is also among the wealthiest colleges with an endowment of £577.6m as of 2019. Christ Church has a number of architecturally significant buildings including Tom Tower (designed by Sir Christopher Wren), Tom Quad (the largest quadrangle in Oxford), and the Great Dining Hall which was also the seat of the parliament assembled by King Charles I during the English Civil War. The buildings have inspired replicas throughout the world in addition to being featured in films such as Harry Potter and The Golden Compass. This has helped Christ Church become the most popular Oxford college for tourists with almost half a million visitors annually.Christ Church has produced 13 British prime ministers out of the 28 educated at Oxford (the highest number of any college at Oxford or Cambridge). Other notable alumni include King Edward VII, King William II of the Netherlands, seventeen Archbishops, writers Lewis Carroll (Alice in Wonderland) and W. H. Auden, philosopher John Locke, and scientist Robert Hooke. Christ Church is also partly responsible for the creation of University College Reading, which later gained its own Royal Charter and became the University of Reading. The first female undergraduates matriculated at Christ Church in 1980."
Corpus Christi College 1517 Website ,"Corpus Christi College (formally, Corpus Christi College in the University of Oxford; informally abbreviated as Corpus or CCC) is one of the constituent colleges of the University of Oxford in the United Kingdom. Founded in 1517, it is the 12th oldest college in Oxford.The college, situated on Merton Street between Merton College and Christ Church, is one of the smallest in Oxford by student population, having around 250 undergraduates and 90 graduates. It is academic by Oxford standards, averaging in the top half of the university's informal ranking system, the Norrington Table, in recent years, and coming second in 2009–10.The college's role in the translation of the King James Bible is historically significant. The college is also noted for the pillar sundial in the main quadrangle, known as the Pelican Sundial, which was erected in 1581. Corpus achieved notability in more recent years by winning University Challenge on 9 May 2005 and once again on 23 February 2009, although the latter win was later disqualified.The Visitor of the college is ex officio the Bishop of Winchester, currently Tim Dakin."
Exeter College 1314 Website ,"Exeter College (in full: The Rector and Scholars of Exeter College in the University of Oxford) is one of the constituent colleges of the University of Oxford in England and the fourth oldest college of the University.The college is located on Turl Street, where it was founded in 1314 by Devon-born Walter de Stapledon, Bishop of Exeter, as a school to educate clergymen. At its foundation Exeter was popular with the sons of the Devonshire gentry, though has since become associated with a much broader range of notable alumni, including William Morris, J. R. R. Tolkien, Richard Burton, Roger Bannister, Alan Bennett, and Philip Pullman."
Green College 1979 Website ,"Green Templeton College (GTC) is a constituent college of the University of Oxford in the United Kingdom. The college is located on the previous Green College site on Woodstock Road next to the Radcliffe Observatory Quarter in North Oxford and is centred on the architecturally important Radcliffe Observatory, an 18th-century building, modelled on the ancient Tower of the Winds at Athens. It is the university's second newest graduate college, after Reuben College, having been founded by the historic merger of Green College and Templeton College in 2008.The college has a distinctive academic profile, specialising in subjects relating to human welfare and social, economic and environmental well-being, including medical and health sciences, management and business, and most social sciences.Green Templeton's sister college at the University of Cambridge is St Edmund's College."
Harris Manchester College 1889 Website ,"Harris Manchester College is one of the constituent colleges of the University of Oxford in the United Kingdom. It was founded in Warrington in 1757 as a college for Unitarian students and moved to Oxford in 1893. It became a full college of the university in 1996, taking its current name to commemorate its predecessor the Manchester Academy and a benefaction by Lord Harris of Peckham.The college's postgraduate and undergraduate places are exclusively for students aged 21 years or over. With around 100 undergraduates and 150 postgraduates, Harris Manchester is the smallest undergraduate college in either of the Oxbridge universities."
Hertford College 1740 Website ,"Hertford College ( HART-fərd) is a constituent college of the University of Oxford in England. It is located on Catte Street in the centre of Oxford, directly opposite the main gate to the Bodleian Library. The college is known for its iconic bridge, the Bridge of Sighs. There are around 600 students at the college at any one time, comprising undergraduates, graduates and visiting students from overseas.The first Hertford College began in the 1280s as Hart Hall and became a college in 1740 but was dissolved in 1816. In 1820, the site was taken over by Magdalen Hall, which had emerged around 1490 on a site adjacent to Magdalen College.  In 1874, Magdalen Hall was incorporated as a college, reviving the name Hertford College. In 1974, Hertford was part of the first group of all-male Oxford colleges to admit women.Alumni of the college's predecessor institutions include William Tyndale, John Donne, Thomas Hobbes and Jonathan Swift. More recently, former students have included author Evelyn Waugh, the first female Home Secretary Jacqui Smith, the civil servants Jeremy Heywood and Olly Robbins, and the newsreaders and reporters Fiona Bruce, Carrie Gracie, Krishnan Guru-Murthy and Natasha Kaplinsky."
Jesus College 1571 Website ,"Jesus College (in full: Jesus College in the University of Oxford of Queen Elizabeth's Foundation) is one of the constituent colleges of the University of Oxford in England. It is in the centre of the city, on a site between Turl Street, Ship Street, Cornmarket Street and Market Street. The college was founded by Elizabeth I on 27 June 1571 for the education of clergy, though students now study a broad range of secular subjects. A major driving force behind the establishment of the college was Hugh Price (or Ap Rhys), a churchman from Brecon in Wales. The oldest buildings, in the first quadrangle, date from the 16th and early 17th centuries; a second quadrangle was added between about 1640 and about 1713, and a third quadrangle was built in about 1906. Further accommodation was built on the main site to mark the 400th anniversary of the college, in 1971, and student flats have been constructed at sites in north and east Oxford.The life of the college was disrupted by the English Civil War. Leoline Jenkins, who became principal after the war in 1661, put the college on a more stable financial footing. Little happened at the college during the 18th century, and the 19th century saw a decline in numbers and academic standards. Reforms of Oxford University after two Royal Commissions in the latter half of the 19th century led to removal of many of the restrictions placed on the college's fellowships and scholarships, such that the college ceased to be predominantly full of Welsh students and academics. Students' academic achievements rose in the early 20th century as fellows were appointed to teach in new subjects. Women were first admitted in 1974 and now form a large part of the undergraduate population.There are about 475 students at any one time; the Principal of the college is Sir Nigel Shadbolt. Former students include Harold Wilson (who was twice British Prime Minister), Norman Washington Manley (Chief Minister of Jamaica), T. E. Lawrence (""Lawrence of Arabia""), Angus Buchanan (winner of the Victoria Cross), and Viscount Sankey (Lord Chancellor). The university's professorship of Celtic is attached to the college, a post held by scholars such as Sir John Rhys, Ellis Evans and Thomas Charles-Edwards. Past or present fellows of the college include the historians Sir Goronwy Edwards and Niall Ferguson, the philosopher Galen Strawson, and the political philosopher John Gray."
