Lois Lowry The Giver,"The Giver is a 1993 American young adult dystopian novel written by Lois Lowry. It is set in a society which at first appears to be utopian but is revealed to be dystopian as the story progresses. The novel follows a 12-year-old boy named Jonas. The society has taken away pain and strife by converting to ""Sameness"", a plan that has also eradicated emotional depth from their lives. Jonas is selected to inherit the position of Receiver of Memory, the person who stores all the past memories of the time before Sameness, as there may be times where one must draw upon the wisdom gained from history to aid the community's decision making. Jonas struggles with concepts of all the new emotions and things introduced to him: whether they are inherently good, evil, or in between, and whether it is even possible to have one without the other. The Community lacks any color, memory, climate, or terrain, all in an effort to preserve structure, order, and a true sense of equality beyond personal individuality.The Giver won the 1994 Newbery Medal and has sold more than 12 million copies worldwide as of 2018. In Australia, Canada, and the United States, it is on many middle school reading lists, but it is also frequently challenged and it ranked number 11 on the American Library Association list of the most challenged books of the 1990s. A 2012 survey based in the U.S. designated it the fourth-best children's novel of all time.In 2014, a film adaptation was released, starring Jeff Bridges, Meryl Streep and Brenton Thwaites. The novel forms a loose quartet with three other books set in the same future era, known as The Giver Quartet: Gathering Blue (2000), Messenger (2004), and Son (2012)."
Karen Hesse Out of the Dust,"Out of the Dust is a verse novel by Karen Hesse, first published on January 1, 1997."
Russell Freedman Lincoln : A Photobiography,"Lincoln: A Photobiography is an illustrated biography of Abraham Lincoln written by Russell Freedman, and published in 1987.  The book won the Newbery Medal in 1988. It was the first nonfiction book to do so in 30 years.The photobiography covers Lincoln's entire life: his childhood, his stint as a lawyer, his courtship and marriage to Mary Todd Lincoln, as well as his ascent from Congressman to President.  The final chapter is an account of Lincoln's assassination and death.The photographs and drawings that fill the book are drawn from many sources, including the Abraham Lincoln Museum, the National Portrait Gallery, and other historical archives. Many of the photographs are portraits of Lincoln. Freedman uses them as a focal point in his narrative. In the opening chapter, he talks about how Lincoln viewed himself and often made fun of his own appearance. Later, Freedman places four portraits of Lincoln on one page to show how much he aged throughout the Civil War."
Lois Lowry Number the Stars,"Lois Lowry (born Lois Ann Hammersberg on March 20, 1937) is an American writer. She is the author of several books for children and young adults, including The Giver Quartet, Number the Stars, and Rabble Starkey. She is known for writing about difficult subject matters, dystopias, and complex themes in works for young audiences.Lowry has won two Newbery Medals: for Number the Stars in 1990 and The Giver in 1994.  Her book Gooney Bird Greene won the 2002 Rhode Island Children's Book Award.Many of her books have been challenged or even banned in some schools and libraries, including the first book of The Giver Quartet, The Giver (1993) which is considered mandatory curriculum in some schools while being prohibited in others."
Paul Fleischman Joyful Noise : Poems for Two Voices,"Joyful Noise: Poems for Two Voices is a book of poetry for children by Paul Fleischman. It won the 1989 Newbery Medal.The book is a collection of fourteen children's poems about insects such as mayflies, lice, and honeybees. The concept is unusual in that the poems are  intended to be read aloud by two people. Some lines are spoken by the readers simultaneously, while others are read alternately by the speakers.Kirkus Reviews called Joyful Noise ""A splendid collection of poems in many moods about the lives and dreams of insects."""
Madeline L&apos;Engle A Wrinkle in Time,None
Katherine Paterson Bridge to Terabithia,None
"Mildred Taylor Roll of Thunder , Hear My Cry",None
E . L . Konigsburg The View from Saturday,"The View from Saturday is a children's novel by E. L. Konigsburg, published by Atheneum Books for Young Readers in 1996.It won the 1997 Newbery Medal for excellence in American children's literature, the author's second Medal."
Karen Cushman The Midwife脙聜脗聮s Apprentice,None
