 1505 Website Christ&apos;s College,None
 1960 Website Churchill College,"Churchill College is a constituent college of the University of Cambridge, England. It has a primary focus on science, engineering and technology, but still retains a strong interest in the arts and humanities.In 1958, a trust was established with Sir Winston Churchill as its chairman of trustees, to build and endow a college for 60 fellows and 540 students as a national and Commonwealth memorial to Winston Churchill; its Royal Charter and Statutes were approved by the Queen, in August 1960. It is situated on the outskirts of Cambridge, away from the traditional centre of the city, but close to the University's main new development zone (which now houses the Centre for Mathematical Sciences). It has 16 hectares (40 acres) of grounds, the largest area of the Cambridge colleges.Churchill was the first formerly all-male college to decide to admit women, and was among three men's colleges to admit its first women students in 1972. Within 15 years all others had followed suit. The college has a reputation for relative informality compared with other Cambridge colleges, and traditionally admits a larger proportion of its undergraduates from state schools.The college motto is ""Forward"". It was taken from the final phrase of Winston Churchill's first speech to the House of Commons as Prime Minister – his famous ""blood, toil, tears and sweat"" speech – in which he said ""Come, then, let us go forward together""."
 1326 Website Clare College,None
 1965 Website Clare Hall,David James Thouless  (; 21 September 1934 – 6 April 2019) was a British condensed-matter physicist. He was the winner of the 1990 Wolf Prize and a laureate of the 2016 Nobel Prize for physics along with F. Duncan M. Haldane and J. Michael Kosterlitz for theoretical discoveries of topological phase transitions and topological phases of matter.
 1352 Website Corpus Christi College,"Corpus Christi College (full name: ""The College of Corpus Christi and the Blessed Virgin Mary"", often shortened to ""Corpus"", or previously ""The Body""), known from the late 14th century through to the 19th century as St Benet's College, is a constituent college of the University of Cambridge. It is notable as the only college founded by Cambridge townspeople: it was established in 1352 by the Guild of Corpus Christi and the Guild of the Blessed Virgin Mary, making it the sixth-oldest college in Cambridge. With around 250 undergraduates and 200 postgraduates, it also has the second smallest student body of the traditional colleges of the University (after Peterhouse).The College has traditionally been one of the more academically successful colleges in the University of Cambridge. In the unofficial Tompkins Table, which ranks the colleges by the class of degrees obtained by their undergraduates, Corpus's 2012 position was 3rd, with 32.4% of its undergraduates achieving first-class results. The college's average position between 2003 and 2012 was 9th, and in the most recent rankings, it was placed 10th.Corpus ranks among the wealthiest Cambridge colleges in terms of fixed assets, being exceptionally rich in silver.The College's endowment was valued at £90.9M at the end of June 2017, while its net assets were valued at £227.4M."
   Darwin College,"Darwin College is a constituent college of the University of Cambridge. Founded on 28 July 1964, Darwin was Cambridge University's first graduate-only college, and also the first to admit both men and women. The college is named after one of the university's most famous families and alumni, that of Charles Darwin. The Darwin family previously owned some of the land, Newnham Grange, on which the college now stands.The college has between 600 and 700 students, mostly studying for PhD or MPhil degrees with strengths in the sciences, humanities, and law. About half the students come from outside the United Kingdom, representing 80 nationalities as of 2016. Darwin is the largest graduate college of Cambridge. Darwin's sister college at Oxford University is Wolfson College. Members of Darwin College are termed Darwinians. The college has several distinguished alumni including prominent heads of government and state, politicians, diplomats, and scientists from various countries such as British primatologist and anthropologist Jane Goodall,  American conservationist Dian Fossey, Barbadian Governor-General Elliott Belgrave, Nobel Prize winner Elizabeth Blackburn, Nobel Prize winner Eric Maskin, Solicitor-General of the United States Paul Clement, Global Energy Prize winning scientist Thorsteinn I. Sigfusson, and Pulitzer Prize nominated neurosurgeon Paul Kalanithi. Sir Ian Wilmut, the leader of the research group that in 1996 first cloned a mammal from an adult somatic cell, a Finnish Dorset lamb named Dolly is also an alumnus of the college. Honorary fellows include Nobel laureate Amartya Sen, and the scientist Martin Rees. Notable students and fellows of Darwin College include British politician Oliver Letwin, Nobel Prize winner Richard Henderson and four Nobel Laureates. The college has 23 Fellows of the Royal Society among its current, emeritus, and honorary fellows including Dame Jane Francis."
 1800 Website Downing College,"Downing College is a constituent college of the University of Cambridge and currently has around 650 students. Founded in 1800, it was the only college to be added to Cambridge University between 1596 and 1869, and is often described as the oldest of the new colleges and the newest of the old. Downing College was formed ""for the encouragement of the study of Law and Medicine and of the cognate subjects of Moral and Natural Science"", and has developed a reputation amongst Cambridge colleges for Law and Medicine.Downing has been named one of the two most eco-friendly Cambridge colleges."
 1584 Website Emmanuel College,"Emmanuel College is a constituent college of the University of Cambridge. The college was founded in 1584 by Sir Walter Mildmay, Chancellor of the Exchequer to Elizabeth I. The site on which the college sits was once a priory for Dominican monks, and the College Hall is built on the foundations of the monastery's nave. Emmanuel is one of the 16 ""old colleges"", which were founded before the 17th century.Emmanuel today is one of the larger Cambridge colleges; it has around 500 undergraduates, reading almost every subject taught within the University, and over 150 postgraduates. Among Emmanuel's notable alumni are Thomas Young, John Harvard, Graham Chapman and Sebastian Faulks. Three members of Emmanuel College have received Nobel Prizes: Ronald Norrish, George Porter (both Chemistry, 1967) and Frederick Hopkins (Medicine, 1929).In every year from 1998 until 2016 Emmanuel was among the top five colleges in the Tompkins Table, which ranks colleges according to end-of-year examination results. Emmanuel topped the table five times (2003, 2004, 2006, 2007 and 2010) and placed second six times (2001, 2002, 2008, 2009, 2011 and 2012). Its mean score for 1997–2018 inclusive places it as the second-highest-ranking college after Trinity."
 1966 Website Fitzwilliam College,None
 1869 Website Girton College,"Girton College is one of the 31 constituent colleges of the University of Cambridge. The college was established in 1869 by Emily Davies and Barbara Bodichon as the first women's college in Cambridge. In 1948, it was granted full college status by the university, marking the official admittance of women to the university. In 1976, it was the first Cambridge women's college to become coeducational.The main College site, situated on the outskirts of the village of Girton, about 2.5 miles (4 km) northwest of the university town, comprises 33 acres (13.4 ha) of land. In a typical Victorian red brick design, most was built by architect Alfred Waterhouse between 1872 and 1887. It provides extensive sports facilities, an indoor swimming pool, an award-winning library and a chapel with two organs. There is an accommodation annexe, known as Swirles Court, situated in the Eddington neighborhood of the North West Cambridge development. Swirles opened in 2017 and provides up to 325 en-suite single rooms for graduates, and for second-year undergraduates and above.The college has a reputation for admitting a high number of UK state-school students, its community feel, and for musical talent. Several art collections are held on the main site, including People's Portraits, the millennial exhibition of the Royal Society of Portrait Painters, and an Egyptian collection containing the world's most reproduced portrait mummy.Among Girton's notable alumni are Queen Margrethe II of Denmark, UK Supreme Court President Lady Hale, HuffPost co-founder Arianna Huffington, the comedian/author Sandi Toksvig, the comedian/broadcaster/GP Phil Hammond, the economist Joan Robinson, and the anthropologist Marilyn Strathern, also Mistress from 1998 to 2009.Its sister college is Somerville College, one of the first two women's colleges of Oxford."
 1348 Website Gonville and Caius College,None
