"Herbert Hoover  West Branch , Iowa ",None
"Franklin D . Roosevelt  Hyde Park , New York ","Hyde Park is a town in Dutchess County, New York, bordering the Hudson River north of Poughkeepsie. Within the town are the hamlets of Hyde Park, East Park, Staatsburg, and Haviland. Hyde Park is known as the hometown of Franklin D. Roosevelt, the 32nd president of the United States. His house there, now the Home of Franklin D. Roosevelt National Historic Site, is listed on the U.S. National Register of Historic Places, as are the homes of Eleanor Roosevelt, Isaac Roosevelt, and Frederick William Vanderbilt, along with Haviland Middle School (formerly Franklin D. Roosevelt High School).Hyde Park is home to the main campus of the Culinary Institute of America, a four-year college for culinary and baking and pastry arts, and the Franklin D. Roosevelt Presidential Library and Museum, the first presidential library in the United States.Hyde Park's population was 21,571 at the 2010 United States Census. In 2016, it was estimated 21,048 people lived in Hyde Park. U.S. Route 9 passes through the town near the Hudson River."
"Harry S . Truman  Independence , Missouri ","The Harry S. Truman National Historic Site (officially styled without the period after the S) preserves the longtime home of Harry S. Truman, the thirty-third president of the United States, as well as other properties associated with him in the  Kansas City, Missouri metropolitan area. The site is operated by the National Park Service, with its centerpieces being the Truman Home in Independence and the Truman Farm Home in Grandview. It also includes the Noland home of Truman's cousins, and the George and Frank Wallace homes of Bess Truman's brothers. The site was designated a National Historic Site on May 23, 1983."
"Dwight D . Eisenhower  Abilene , Kansas ","Abilene (pronounced ) is a city in and the county seat of Dickinson County, Kansas, United States.  As of the 2020 census, the population of the city was 6,460.  It is home of The Dwight D. Eisenhower Presidential Library and Museum and the Greyhound Hall of Fame."
"John Fitzgerald  Boston , Massachusetts ","John Francis ""Honey Fitz"" Fitzgerald (February 11, 1863 – October 2, 1950) was an American Democratic politician from Boston, Massachusetts. He served as a U.S. Representative and Mayor of Boston. He also made unsuccessful runs for the United States Senate in 1916 and 1942 and Governor of Massachusetts in 1922. Fitzgerald maintained a high profile in the city whether in or out of office, and his theatrical style of campaigning and charisma earned him the nickname ""Honey Fitz"".He was the father of Rose Fitzgerald and maternal grandfather of her sons President John F. Kennedy, Attorney General Robert F. Kennedy, and Senator Ted Kennedy. In his old age, Fitzgerald helped his grandson John F. Kennedy win his first election to Congress."
"Lyndon B . Johnson  Austin , Texas ","Lyndon B. Johnson National Historical Park is a United States National Historical Park in central Texas about 50 miles (80 km) west of Austin in the Texas Hill Country. The park protects the birthplace, home, ranch, and final resting place of Lyndon B. Johnson, 36th President of the United States. During Johnson's administration, the LBJ Ranch was known as the ""Texas White House"" because the President spent approximately 20% of his time in office there."
"Gerald R . Ford  Ann Arbor , Michigan ; Grand Rapids , Michigan ","Ann Arbor is a city in the U.S. state of Michigan and the county seat of Washtenaw County.  The 2020 census recorded its population to be 123,851, making it the fifth-largest city in Michigan. It is the principal city of the Ann Arbor Metropolitan Statistical Area, which encompasses all of Washtenaw County. Ann Arbor is also included in the larger Greater Detroit Combined Statistical Area.Ann Arbor is home to the University of Michigan. The university significantly shapes Ann Arbor's economy as it employs about 30,000 workers, including about 12,000 in the medical center. The city's economy is also centered on high technology, with several companies drawn to the area by the university's research and development infrastructure.Ann Arbor was founded in 1825, named for wives of the village's founders, both named Ann, and the stands of bur oak trees. The University of Michigan moved from Detroit to Ann Arbor in 1837, and the city grew at a rapid rate in the early to mid-20th century. During the 1960s and 1970s, the city gained a reputation as a center for left-wing politics. Ann Arbor became a focal point for political activism, such as opposition to the Vietnam War and support for the legalization of cannabis."
"Jimmy Carter  Atlanta , Georgia ","Jason James Carter (born August 7, 1975) is an American lawyer and politician from the state of Georgia. Carter is a former state senator and was the Democratic nominee for governor of Georgia in the 2014 election. Carter's grandfather is formerPresident and Georgia Governor Jimmy Carter."
"Ronald Reagan  Simi Valley , California ","The Ronald Reagan Presidential Library is the repository of presidential records from the administration of Ronald Reagan, the 40th president of the United States, and the burial place of the president and first lady, Nancy Reagan. It is the largest of the 13 federally operated presidential libraries, containing millions of documents, photographs, films and tapes. There is a permanent exhibit covering Ronald Reagan's life, as well as memorabilia such as Air Force One, the aircraft personally used by the president, and a section of masonry from the Berlin Wall. In 2007, thousands of artifacts were reported missing, and poor record-keeping as well as a breakdown in security software were blamed.The library is located in Simi Valley, in Southern California, and was designed by Hugh Stubbins and Associates. It is administered by the National Archives and Records Administration (NARA)."
"George Bush  College Station , Texas ","The George H.W. Bush Presidential Library and Museum is the presidential library and burial site of George H. W. Bush, the 41st president of the United States (1989–1993), and his wife Barbara Bush. Located on a 90-acre (360,000 m2) site on the west campus of Texas A&M University in College Station, Texas, the library is one of 13 administered by the National Archives and Records Administration (NARA)."
"William J . Clinton  Little Rock , Arkansas ","Little Rock is the capital and most populous city of the U.S. state of Arkansas. The city's population was 202,591 in 2020 according to the United States Census Bureau. As the county seat of Pulaski County, the city was incorporated on November 7, 1831, on the south bank of the Arkansas River close to the state's geographic center. The city derived its name from a rock formation along the river, named the ""Little Rock"" (French: La Petite Roche) by the French explorer Jean-Baptiste Bénard de la Harpe in the 1720s. The capital of the Arkansas Territory was moved to Little Rock from Arkansas Post in 1821.  The six-county Little Rock–North Little Rock–Conway, AR Metropolitan Statistical Area (MSA) is ranked 78th in terms of population in the United States with 738,344 residents according to the 2017 estimate by the United States Census Bureau.Little Rock is a cultural, economic, government, and transportation center within Arkansas and the South. Several cultural institutions are in Little Rock, such as the Arkansas Museum of Fine Arts, the Arkansas Repertory Theatre, and the Arkansas Symphony Orchestra, in addition to hiking, boating, and other outdoor recreational opportunities. Little Rock's history is available through history museums, historic districts or neighborhoods like the Quapaw Quarter, and historic sites such as Little Rock Central High School. The city is the headquarters of Dillard's, Windstream Communications, Acxiom, Stephens Inc., University of Arkansas for Medical Sciences, Heifer International, Winrock International, the Clinton Foundation, and the Rose Law Firm. Other corporations, such as Amazon, Dassault Falcon Jet, LM Wind Power, Simmons Bank, Euronet Worldwide, AT&T, and Entergy have large operations in the city. State government is a large employer, with many offices downtown. Two major Interstate highways, Interstate 30 and Interstate 40, meet in Little Rock, with the Port of Little Rock serving as a shipping hub."
