1969 Devika Rani actress,"Devika Rani Chaudhuri  (30 March 1908 – 9 March 1994), usually known as Devika Rani, was an Indian actress who was active in Hindi films during the 1930s and 1940s. Widely acknowledged as the first lady of Indian cinema, Devika Rani had a successful film career that spanned 10 years.Born into a wealthy, anglicized Indian family, Devika Rani was sent to boarding school in England at age nine and grew up in that country. In 1928, she met Himanshu Rai, an Indian film-producer, and married him the following year. She assisted in costume design and art direction for Rai's experimental silent film A Throw of Dice (1929). Both of them then went to Germany and received training in film-making at UFA Studios in Berlin. Rai then cast himself as hero and her as heroine in his next production, the bilingual film Karma (1933), made simultaneously in English & Hindi. The film premiered in England in 1933, elicited interest there for a prolonged kissing scene featuring the real-life couple, and flopped badly in India. The couple returned to India in 1934, where Himanshu Rai established a production studio, Bombay Talkies, in partnership with certain other people. The studio produced several successful films over the next 5–6 years, and Devika Rani played the lead role in many of them. Her on-screen pairing with Ashok Kumar became popular in India.Following Rai's death in 1940, Devika Rani took control of the studio and produced some more films in partnership with her late husband's associates, namely Sashadhar Mukherjee and Ashok Kumar. As she was to recollect in her old age, the films which she supervised tended to flop, while the films supervised by the partners tended to be hits. In 1945, she retired from films, married the Russian painter Svetoslav Roerich and moved to his estate on the outskirts of Bangalore, thereafter leading a very reclusive life for the next five decades. Her persona, no less than her film roles, were considered socially unconventional. Her awards include the Padma Shri (1958), Dadasaheb Phalke Award (1970) and the Soviet Land Nehru Award (1990)."
1970 B . N . Sircar ,"Birendranath Sircar (also Sarkar; 5 July 1901 – 28 November 1980) was an Indian film producer and the founder of New Theatres Calcutta. He made Bengali-language films that were noted for introducing many film directors who later became famous. He was awarded the Dada Saheb Phalke Award in 1970 and the third highest civilian award in India, the Padma Bhushan, in 1972."
1971 Prithviraj Kapoor actor,"Prithviraj Kapoor (born Prithvinath Kapoor; 3 November 1906 – 29 May 1972) was an Indian actor, film producer, writer, and film director, who is also considered to be one of the founding figures of Hindi cinema. He was associated with IPTA as one of its founding members and established the Prithvi Theatres in 1944 as a travelling theatre company based in Mumbai.He was the patriarch of the Kapoor family of Hindi films, four generations of which, beginning with him, have played active roles in the Hindi film industry, with the youngest generation still active in Bollywood. His father, Basheshwar Nath Kapoor, also played a short role in his movie Awara. The Government of India honoured him with the Padma Bhushan in 1969 and the Dadasaheb Phalke Award in 1971 for his contributions towards Indian cinema."
1972 Pankaj Mullick ,"Pankaj Kumar Mullick (10 May 1905 – 19 February 1978) was an Indian music composer, playback singer and actor, who was a pioneer of film music in Bengali cinema and Hindi cinema at the advent of playback singing, as well as an early exponent of Rabindra Sangeet.He was awarded the Padma Shri in 1970, followed by the Dadasaheb Phalke Award (India's highest award in cinema, given by the Government of India) in 1972 for lifetime contribution to Indian cinema."
1973 Sulochana ,"Sulochana Latkar (born 30 July 1928) known by her screen name Sulochana, is a well-known actress of Marathi and Hindi cinema and has acted in 50 films in Marathi and around 250 films in Hindi. She is most known for her performances in Marathi films such as Sasurvas (1946), Vahinichya Bangdya (1953), Meeth Bhakar, Sangtye Aika (1959) and Dhakti Jau in the lead roles, as well as for the mother roles she played in Hindi cinema right from 1959 film Dil Dekhe Dekho to the year 1995. She and Nirupa Roy epitomized the ""mother"" roles right from 1959 until the early 1990s."
1974 V . N . Reddi ,None
1975 Dhiren Ganguly ,"Dhirendra Nath Ganguly (26 March 1893 – 18 November 1978), better known as Dhiren Ganguly or D.G, was a Dadasaheb Phalke Award-winning and Padma Bhushan recipient film entrepreneur/actor/director of Bengali Cinema. He had set up a number of film production companies: Indo British Film company, British Dominion Films, Lotus Film Company. Later, he directed films for New Theatres. He produced many movies in the comedy genre. He was born in Calcutta and died in the same city."
1976 Kanan Devi actress,"Kanan Devi (22 April 1916 – 17 July 1992) was an Indian actress and singer. She was among the early singing stars of Indian cinema, and is credited popularly as the first star of Bengali cinema. Her singing style, usually in rapid tempo, was used instrumentally in some of the biggest hits of New Theatres, Kolkata."
1977 Nitin Bose ,"Nitin Bose (26 April 1897 – 14 April 1986) was an Indian film director, cinematographer and screenwriter of the nation's film industry. He was born in Calcutta and died in the same city. In the 1930s and early 1940s, he worked with New Theatres, who made bilingual movies: in both Bengali and Hindi. Later, he moved to Bombay and directed under the banners of Bombay Talkies and Filmistan.The first use of playback singing in Indian films occurred in films directed by Bose in 1935: first in Bhagya Chakra, a Bengali film, and later the same year in its Hindi remake, Dhoop Chhaon. His most well-known work is Ganga Jamuna."
1978 R . C . Boral ,"Rai Chand Boral (19 October 1903 – 25 November 1981) was an Indian composer, considered by music connoisseurs to be the Bhishma Pitamah, the father of film music in India.He was awarded the Dadasaheb Phalke Award the highest award in Indian cinema, given by Government of India, in 1978, and also in the same year, the Sangeet Natak Akademi award, given by the Sangeet Natak Akademi, India's National Academy for Music, Dance and Drama."
